inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
TVMGLJJYKIHJNJ-ATICOZMZSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](COC(=O)/C=C\c3ccc(O)cc3)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0187289.5,coverage,True,624.55,1.734,225.81,7,14,8,4,0.226,0.11
PLPVPNSQIQTQNK-NARXTRMDSA-N,COc1cccc([C@@H]2Oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3C(=O)[C@@H]2O)c1,COCONUT,CNP0245241.1,coverage,True,610.57,-1.891,234.29,8,15,7,2,0.536,0.171
JNYWHADAMPJTLY-HGMGWYCKSA-N,COc1cc([C@@]23CC[C@@H]4SSCC[C@@H](C)CC[C@@H]5Cc6c(c(OC)cc(c6[C@@H]4[C@H]2O)O3)-c2ccc(O)cc25)cc(OC)c1O,COCONUT,CNP0094043.1,coverage,True,636.83,7.527,97.61,3,9,4,3,0.486,0.251
KNTJZQORDIOBPW-TXFMTQHBSA-N,CNC[C@@H](C(=O)[O-])C(=O)O[C@H](O)[C@@H]1O[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@@H](O[N+]2=C(c3cc(C)cc(C)c3)C3=NC=CC3=C2)[C@H](O)[C@H]1O,COCONUT,CNP0592250.1,coverage,True,767.74,0.723,232.65,5,15,12,4,0.275,0.058
NSOXFPIGIUWTDU-QRQKTVMISA-N,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(=O)/C=C/c4ccc(O)cc4)[C@@H](O)[C@H]3O)[C@@H](OC(=O)/C=C/c3ccc(O)cc3)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0178963.2,coverage,True,1048.95,1.104,380.95,12,24,14,5,0.353,0.042
PGZNWCVHENRBJD-LXBYRAOQSA-N,O=C1C[C@@H]2c3c(cc(O)c([C@H]4c5c(O)cc6c(c5O[C@H](c5ccc(O)cc5)[C@@H]4O)[C@H]4c5c(O)cc(O)cc5O[C@@](c5ccc(O)cc5)(O6)[C@@H]4O)c3O[C@H](c3ccc(O)c(O)c3)[C@@H]2O)O1,COCONUT,CNP0422837.2,coverage,True,872.79,4.976,285.75,11,17,4,6,0.213,0.063
WNYGMOFSSVQQLA-UHFFFAOYSA-N,COc1c(O)c(O)c2c(=O)cc(-c3ccccc3O)oc2c1OC,COCONUT,CNP0325881.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.633
KXEFLXQOUJXYID-JFJNJSDNSA-N,C[C@H]1c2c(O)cc(O)c([C@H]3c4c(O)cc(O)c([C@H]5c6c(O)cc(O)cc6O[C@H](c6cc(O)c(O)c(O)c6)[C@@H]5OC(=O)c5cc(O)c(O)c(O)c5)c4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3O)c2O[C@H](c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1,COCONUT,CNP0236686.1,coverage,True,1233.02,6.085,525.35,22,29,9,8,0.167,0.057
PNEKVLUOGHZVKV-YRRKUQMFSA-N,C[C@H](O)[C@@H]1O[C@@H](Oc2c(-c3ccc(O[C@@H]4O[C@@H](CO)[C@H](O)[C@H]4O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H]1O,COCONUT,CNP0110776.1,coverage,True,564.5,-1.105,228.97,8,14,7,3,0.423,0.17
DGNGIKTWZPCLBK-QPGFRPBPSA-N,COc1ccccc1-c1coc2cc(OCC(=O)O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6CC[C@H]([C@H](C)CCCC(C)C)[C@@]6(C)CC[C@@H]54)C3)ccc2c1=O,COCONUT,CNP0358631.4,coverage,True,694.95,10.801,74.97,0,6,11,3,0.6,0.147
XROLKJQSNAPGKX-AZAPIUJESA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0261889.2,coverage,True,624.55,-1.384,258.43,9,16,7,3,0.464,0.147
HPFAVVSUCVTZRY-VNTVSAJCSA-N,C[C@@](O)(CC(=O)O)CC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2cc3oc(-c4ccc(O)c(O)c4)cc(=O)c3c(O)c2O)O[C@@H]1CO,COCONUT,CNP0156736.3,coverage,True,608.51,-0.372,274.11,9,15,9,3,0.37,0.111
TYNJZXPKMIVQKC-BLOWVEABSA-N,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)c(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)c(O)c12,COCONUT,CNP0231653.1,coverage,True,610.52,-2.73,280.43,11,16,6,3,0.444,0.135
BKPFUQLDJWNCIK-RAZMHLPOSA-N,COc1ccc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2c2c(O)cc3c(c2O)C[C@H](O)[C@H](c2ccc(O)cc2)O3)cc1,COCONUT,CNP0055015.4,coverage,True,558.54,4.361,166.14,6,10,4,4,0.194,0.212
VJWYWVDUDSQDCK-OEBXLPCGSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OCO)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1,COCONUT,CNP0008667.1,coverage,True,506.42,-0.226,205.58,6,12,7,3,0.304,0.229
HUHCPMKLCPDUEY-IFQLEXTBSA-N,COc1cc(/C=C/C(=O)OC[C@@H]2O[C@H](O[C@@H]3[C@@H](Oc4c(-c5ccc(O)c(O)c5)oc5cc(O)cc(O)c5c4=O)O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0147342.4,coverage,True,802.69,-0.736,325.19,11,20,11,4,0.351,0.051
YLIRGWLGXXYHFJ-IWRPRKENSA-N,CC(C)CCNC[C@]1(O)[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@H](C(=O)O)[C@@H](O)[C@@H]1O,COCONUT,CNP0399137.1,coverage,True,529.54,1.442,178.92,6,10,9,3,0.407,0.221
HSYIPPYVHYDFJD-INIZCTEOSA-N,O=C1C[C@@H](c2ccc3c(c2)OCCO3)Oc2ccc(Br)cc21,COCONUT,CNP0120322.2,coverage,True,361.19,3.927,44.76,0,4,1,2,0.235,0.772
HMWRFNIHECWLNB-DQLFAJTQSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O[C@H]3O[C@@H](COC(=O)/C=C/c4cc(OC)c(O)c(OC)c4)[C@H](O)[C@@H](O)[C@H]3O)c(-c3ccc(O)cc3)oc2c1,COCONUT,CNP0208327.4,coverage,True,976.89,-1.278,362.11,11,24,15,4,0.467,0.049
MBLYALXOUBKFNE-PCQVAUSMSA-N,C[C@@H]1O[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc(O)c3c2=O)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0370153.4,coverage,True,594.52,-1.744,249.2,9,15,6,3,0.444,0.154
ICJVYDLHBKSXNX-ROVIFUEQSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(c1)O[C@@H](c1cc(OC(C)=O)c(OC(C)=O)cc1-c1c([C@H]3Oc4cc(OC(C)=O)cc(OC(C)=O)c4[C@H](c4c(OC(C)=O)cc(OC(C)=O)c5c4O[C@@H](c4ccc(OC(C)=O)c(OC(C)=O)c4)[C@H](OC(C)=O)C5)[C@@H]3OC(C)=O)ccc(OC(C)=O)c1OC(C)=O)[C@H](OC(C)=O)C2,COCONUT,CNP0325447.1,coverage,True,1497.34,8.87,422.19,0,33,20,6,0.32,0.039
SRVDAPAMFORADM-WFQOKMFZSA-N,CC(C)=CCC/C(C)=C/Cc1cc([C@H]2Oc3cc(O)c(C)c(O)c3C(=O)[C@@H]2O)ccc1O,COCONUT,CNP0146889.1,coverage,True,438.52,5.024,107.22,4,6,6,2,0.346,0.472
NNTGFFPEVLAJSN-HSZRJFAPSA-N,CN(C[C@@H](O)c1ccc(O)cc1)C(=O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,COCONUT,CNP0393966.2,coverage,True,445.47,3.736,100.21,2,6,7,4,0.154,0.45
PMHWEGVKSVMZAG-ISQZKQDNSA-N,COc1ccc(-c2coc3cc(O[C@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)c(OC)cc3c2=O)cc1OC,COCONUT,CNP0305837.7,coverage,True,490.46,0.665,157.28,4,11,7,3,0.375,0.369
RPVIQWDFJPYNJM-PFPNEUABSA-N,O=c1c(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0301186.7,coverage,True,626.52,-3.066,289.66,11,17,7,3,0.444,0.124
QXIPXNZUEQYPLZ-AGLNEOCTSA-N,COc1c(O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc2oc(-c3ccccc3)cc(=O)c2c1O,COCONUT,CNP0110834.5,coverage,True,460.39,0.445,176.12,5,10,5,3,0.273,0.357
DEMKZLAVQYISIA-QXUZGNJXSA-N,O=C1C[C@@H](c2ccc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)cc2)Oc2cc(O)ccc21,COCONUT,CNP0192388.10,coverage,True,418.4,0.277,145.91,5,9,4,2,0.381,0.472
LCNNFZAMGCCBPG-PAGFLGSUSA-N,CNC[C@]1(C(=O)O)O[C@@H](Oc2cc3oc(-c4ccc(O)cc4C4=Cc5ccccc5CC4)cc(=O)c3c(O)c2O)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0064016.1,coverage,True,633.61,1.924,219.38,8,12,7,4,0.273,0.137
ANFWRPAEMFHYCI-NRFANRHFSA-N,COc1c(C[C@H](O)C(C)C)c(O)c(CC=C(C)C)c2occ(-c3ccc(O)cc3)c(=O)c12,COCONUT,CNP0323282.1,coverage,True,438.52,4.948,100.13,3,6,7,3,0.346,0.452
ATLFRUTZDSDIAX-KPEFNOCHSA-N,CC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2[C@@H](OC(C)=O)[C@H](C)O[C@@H](OC[C@H]3O[C@@H](Oc4c(-c5ccc(O)cc5)oc5cc(O)cc(O)c5c4=O)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]2OC(C)=O)O[C@H]1C,COCONUT,CNP0276965.1,coverage,True,866.78,-0.828,326.33,8,22,11,3,0.538,0.086
OYDWLBSXHHTCIA-LJZVVVFJSA-N,COC(=O)[C@H](C)Oc1ccc2c(c1)O/C(=C\c1ccc3c(c1)OCO3)C2=O,COCONUT,CNP0272003.2,coverage,True,368.34,2.972,80.29,0,7,4,2,0.2,0.606
IHXGBCCXWBTPRR-DOTOQJQBSA-N,Cc1c(O)c(C)c2c(c1O)C(=O)[C@H](O)[C@@H](c1ccc(O)cc1)O2,COCONUT,CNP0158583.2,coverage,True,316.31,2.098,107.22,4,6,1,2,0.235,0.642
YFQKGDAQXKOQJP-RLQFSWJRSA-N,CC(C)/C=C/Oc1ccc2c(c1/C=C/C(C)(C)O)O[C@H](c1ccccc1)CC2=O,COCONUT,CNP0326556.1,coverage,True,392.5,5.726,55.76,1,4,6,2,0.32,0.638
HXYUOYQBJCJYOZ-KRWDZBQOSA-N,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1OC)CC2=O,COCONUT,CNP0317365.1,coverage,True,344.36,3.428,63.22,0,6,5,2,0.316,0.828
PGVILXLWQTVGFO-UHFFFAOYSA-N,O=c1c(-c2ccc(Cl)cc2)coc2cc(OCc3ccc(Cl)c(Cl)c3)ccc12,COCONUT,CNP0249622.0,coverage,True,431.7,6.999,39.44,0,3,4,4,0.045,0.349
ZSDLSQASILNAAH-VBMWRFCVSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c12,COCONUT,CNP0222644.5,coverage,True,448.38,-0.245,190.28,7,11,4,3,0.286,0.279
FSVCQBIJVHOVIT-YUILBWBPSA-N,CC[C@H](CCCO)CC[C@H]1Cc2cc(O)c(CC(C)C)cc2-c2c(OC)cc3c(c21)C[C@@H](O)[C@H](c1ccc(O)c(OC2CCCC2)c1)O3,COCONUT,CNP0422256.1,coverage,True,658.88,8.549,108.61,4,7,13,3,0.561,0.146
NYMCJKZZZIZEPS-AWEZNQCLSA-N,COc1c(C)c2c(c(O)c1CO)C(=O)C[C@@H](c1ccccc1)O2,COCONUT,CNP0406085.2,coverage,True,314.34,2.908,75.99,2,5,3,2,0.278,0.911
MFQIWHVVFBCURA-UVHVQKIOSA-N,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c21,COCONUT,CNP0252815.10,coverage,True,434.4,-0.017,166.14,6,10,4,2,0.381,0.385
KDAYBJYBUBBFCG-AWEZNQCLSA-N,COc1ccc([C@@H]2CC(=O)c3c(OC)cc(OC)c(OC)c3O2)cc1OC,COCONUT,CNP0306872.1,coverage,True,374.39,3.436,72.45,0,7,6,2,0.35,0.767
FVQOMEDMFUMIMO-FTOBZGAVSA-N,O=C1c2c(O)cc(O)cc2O[C@@H](c2ccc(O)c(O)c2)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O,COCONUT,CNP0267140.20,coverage,True,466.4,-0.99,206.6,8,12,4,2,0.381,0.256
YQHWBXHXTURMRW-WFASDCNBSA-N,Oc1cc(O)c2c(c1)O[C@H](c1c(O)cccc1O)[C@@H](O)C2,COCONUT,CNP0289709.1,coverage,True,290.27,1.546,110.38,5,6,1,2,0.2,0.545
FAFFFXZNMUEBBD-KHSAKVFQSA-N,COc1cc(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c12,COCONUT,CNP0314945.4,coverage,True,462.41,0.058,179.28,6,11,5,3,0.318,0.282
GVMZZRGYXTXWBK-UHFFFAOYSA-N,CC(C)CN(Cc1c(O)ccc2c(=O)c(-c3ccc4c(c3)OCCO4)coc12)CC(C)C,COCONUT,CNP0447116.0,coverage,True,437.54,5.051,72.14,1,6,7,3,0.423,0.558
NCDRCVIENURMRZ-VZWAGXQNSA-N,COC(=O)[C@@H]1O[C@H](Oc2cc(O)c3c(=O)cc(-c4ccc(OC)cc4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0266377.4,coverage,True,474.42,0.534,165.12,4,11,5,3,0.304,0.381
LDNZVJJDWPMVLB-MGZIRBAFSA-N,C[C@@H]1O[C@@H](Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc(O)c2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0312653.1,coverage,True,756.66,-2.453,328.35,12,20,7,3,0.545,0.111
CQJPSSJEHVNDFL-VQYVZCOBSA-N,O=c1cc(-c2ccc(O[C@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)cc2)oc2c([C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12,COCONUT,CNP0272596.5,coverage,True,594.52,-2.435,260.2,10,15,6,3,0.444,0.142
OVMHSCAYEDLKEV-IBGZPJMESA-N,COc1ccc([C@@H]2CC(=O)c3c(C)cc4oc(=O)c5c(c4c3O2)CCCC5)cc1OC,COCONUT,CNP0395290.2,coverage,True,420.46,4.704,74.97,0,6,3,3,0.36,0.572
SEMOJFXFPCQXJH-SFHVURJKSA-N,COc1ccc(-c2coc3c4c(cc(O)c3c2=O)OC(=O)C[C@H]4c2cccc(OC)c2)cc1,COCONUT,CNP0193225.2,coverage,True,444.44,4.624,95.2,1,7,4,4,0.154,0.362
UBORANBAZCARPM-INIZCTEOSA-N,Cc1c(O)c2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccc(O)c(O)c1)CC2=O,COCONUT,CNP0224097.1,coverage,True,368.39,4.003,96.22,3,6,1,2,0.286,0.659
UEBQLKXNUQPFIX-UHFFFAOYSA-N,COc1ccccc1-c1coc2c3c(ccc2c1=O)OCN(CCCc1ccccc1)C3,COCONUT,CNP0040984.0,coverage,True,427.5,5.253,51.91,0,5,6,4,0.222,0.42
IFYIQLFBSGDAPQ-HNNXBMFYSA-N,CCOC(=O)c1oc2c(CN3CCC[C@H](C)C3)c(O)ccc2c(=O)c1-c1ccc(Br)cc1,COCONUT,CNP0449552.2,coverage,True,500.39,5.337,79.98,1,6,5,3,0.36,0.477
XTKVMRFAVORNEJ-MRSZMBEUSA-N,C[C@@H]1O[C@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO[C@H]3O[C@@H](C)[C@H](O)[C@@H](O[C@H]4OC[C@H](O)[C@@H](O)[C@@H]4O)[C@@H]3O)[C@@H](O)[C@@H]2OC(=O)/C=C/c2ccc(O)cc2)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0168113.1,coverage,True,1018.92,-2.108,393.34,13,25,13,4,0.489,0.05
RAFHNDRXYHOLSH-REYOSZHASA-N,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)cc(O)c21,COCONUT,CNP0232838.10,coverage,True,450.4,-0.311,186.37,7,11,4,2,0.381,0.303
DJANCFXQRLPCSH-UTQPBBJUSA-N,C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,COCONUT,CNP0243251.3,coverage,True,874.75,-4.759,387.27,14,24,11,3,0.595,0.08
GXXWXQLJKHCXGT-BHTWFUBASA-N,COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@@H](c3ccc(O)c(O)c3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,COCONUT,CNP0382731.1,coverage,True,626.57,1.667,221.9,7,14,8,3,0.29,0.107
VRPPTJPWPLZELU-FAHVQPEBSA-N,Oc1cc(O)c2c(c1)O[C@@]1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3[C@@H]2[C@H]1O)O[C@H](O)[C@H](O)C4,COCONUT,CNP0184873.1,coverage,True,484.41,0.959,189.53,8,11,1,3,0.25,0.23
GRHSSRUEUOYZIV-PWJLMRLQSA-N,C[C@H]1C(=O)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)cc1,COCONUT,CNP0302706.3,coverage,True,286.28,2.756,86.99,3,5,1,2,0.188,0.75
GRBYFYORPBZEIN-CZLYCIGQSA-N,C[C@@H]1O[C@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0297417.7,coverage,True,432.38,0.783,170.05,6,10,3,3,0.286,0.325
BIBVPFSDCMKALO-JAPHVTHTSA-N,CC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2cc(O)c(O)cc2-c2cc(=O)c3c(O)cc(O)cc3o2)OC[C@H]1O,COCONUT,CNP0248354.1,coverage,True,476.39,0.671,196.35,6,12,4,3,0.273,0.228
OFGYNKUFPGCUDJ-XLFLDARYSA-N,CC(=O)O[C@H]1[C@H](O)[C@@H](O)[C@H](Oc2ccc(C(=O)/C=C/c3ccc(O)cc3)c(O)c2O)O[C@@H]1COC(=O)/C=C/c1ccc(O)cc1,COCONUT,CNP0262287.1,coverage,True,622.58,2.419,209.51,6,13,10,3,0.219,0.083
RHLFBPMNWQGUEI-BZGGIJSCSA-N,COc1ccc(-c2cc(=O)c3c(O)c(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,COCONUT,CNP0190206.4,coverage,True,462.41,0.058,179.28,6,11,5,3,0.318,0.282
PUUPPHKALYHDRS-FQEVSTJZSA-N,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)O2)ccc1O,COCONUT,CNP0168743.2,coverage,True,406.48,5.497,75.99,2,5,3,2,0.32,0.659
VSSBZPALBIVFAK-FHNWIRHTSA-N,COC(=O)[C@H](C)Oc1ccc2c(c1C)O/C(=C\c1ccc(OC)cc1)C2=O,COCONUT,CNP0386751.2,coverage,True,368.39,3.56,71.06,0,6,5,2,0.238,0.594
FQIDJQGHFXTFEN-SOUVJXGZSA-N,Oc1ccc([C@H]2Oc3cccc(O)c3[C@H](O)[C@@H]2O)cc1,COCONUT,CNP0230614.1,coverage,True,274.27,1.626,90.15,4,5,1,2,0.2,0.634
IQWLMERDUXRLPW-OAQYLSRUSA-N,COc1c2c(cc3c1OCO3)CCN(C)C(C(=O)c1ccc(C)c(NC(=O)[C@H]3CCCO3)c1)=C2,COCONUT,CNP0162542.2,coverage,True,464.52,3.562,86.33,1,7,5,2,0.385,0.677
DCYOADKBABEMIQ-NKROMHIOSA-N,C[C@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@H]1O,COCONUT,CNP0365444.17,coverage,True,464.38,0.194,210.51,8,12,3,3,0.286,0.244
KGIRVCFYKOKAOR-INIZCTEOSA-N,COc1ccc([C@@H]2CC(=O)c3c(C)cc4oc(=O)cc(C)c4c3O2)c(OC)c1OC,COCONUT,CNP0394953.2,coverage,True,410.42,4.142,84.2,0,7,4,3,0.304,0.598
MQZJLPUHVZXFGV-MRXNPFEDSA-N,COc1ccc(-c2coc3c4c(cc(OC)c3c2=O)OC(=O)C[C@@H]4c2ccsc2)cc1,COCONUT,CNP0322007.2,coverage,True,434.47,4.98,74.97,0,7,4,4,0.167,0.333
NTOXBHZWUGROKX-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(Cc3ccccc3)c2)oc2cc(O)cc(OCCO)c12,COCONUT,CNP0063373.0,coverage,True,420.42,3.539,120.36,4,7,6,4,0.125,0.377
UTHXFKUKPKSIBL-KYYHRKPWSA-N,COc1ccc(C2=C(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)C(=O)c3c(O)cc(O)cc3C2)cc1,COCONUT,CNP0267277.1,coverage,True,752.72,-2.223,283.98,10,18,9,2,0.571,0.13
XQZRDASZDAALCX-MRXNPFEDSA-N,COc1cc([C@H]2CC(=O)c3c(C)cc4oc(=O)c(C)c(C)c4c3O2)cc2c1OCCO2,COCONUT,CNP0395355.2,coverage,True,422.43,4.205,84.2,0,7,2,3,0.333,0.572
PLAPMLGJVGLZOV-QIOAEMSDSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)c(O)cc(O)c12,COCONUT,CNP0221949.17,coverage,True,448.38,-0.203,201.28,8,11,3,3,0.286,0.247
TVBQFTZUDRGVLA-QGZVFWFLSA-N,C=C(C)[C@H](O)Cc1c(O)cc2occ(-c3cc4c(cc3O)OC(C)(C)C=C4)c(=O)c2c1O,COCONUT,CNP0267817.2,coverage,True,436.46,4.241,120.36,4,7,4,3,0.24,0.452
LPTIRTCZGPDKLY-JSKDENIMSA-N,COc1ccc(/C=C2\Oc3cc(O[C@H](C)C(=O)O)ccc3C2=O)c(OC)c1,COCONUT,CNP0388848.2,coverage,True,370.36,3.172,91.29,1,6,6,2,0.2,0.781
HTUAAJBUIBPCOA-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3ccc(OC)c(O)c3o2)cc(OC)c1OC,COCONUT,CNP0197924.0,coverage,True,358.35,3.2,87.36,1,7,5,3,0.211,0.749
SJRXVLUZMMDCNG-JJKSLFEZSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc(O)c12,COCONUT,CNP0200027.9,coverage,True,480.38,-0.833,230.74,9,13,4,3,0.286,0.208
FTKJSZFYBZXIDP-WWJATBAZSA-N,Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2,COCONUT,CNP0258574.4,coverage,True,464.42,-0.003,186.37,7,11,4,2,0.409,0.302
ZROGCCBNZBKLEL-JZXUBZCPSA-N,C[C@H]1O[C@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0162136.26,coverage,True,450.4,0.038,186.37,7,11,3,2,0.381,0.313
CINHWJPZQLFMBC-QHCPKHFHSA-N,COc1c(O)ccc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)c1CC=C(C)C,COCONUT,CNP0282226.1,coverage,True,438.52,5.536,96.22,3,6,6,2,0.346,0.513
AJERVVHSERWGFL-CLOLKSBNSA-N,C=C(C)[C@@H](Cc1c(OC)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O)OO,COCONUT,CNP0220592.2,coverage,True,370.4,3.979,96.22,3,6,8,2,0.19,0.214
HXESSAIQLDFZEP-NRFANRHFSA-N,CC(C)=Cc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc2c1OC(C)(C)C=C2,COCONUT,CNP0195735.1,coverage,True,376.45,5.706,55.76,1,4,2,2,0.292,0.73
SRYAJAYCKDFWKE-JZYLZAGLSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)ccc12,COCONUT,CNP0387021.4,coverage,True,448.38,-0.245,190.28,7,11,4,3,0.286,0.261
