inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
BKAQXYNWONVOAX-UHFFFAOYSA-N,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,DrugBank,DB11379,evaluation,False,327.53,3.512,61.83,0,5,6,0,0.875,0.424
QZWHWHNCPFEXLL-UHFFFAOYSA-N,CC(C)OC(=O)Nc1ccc2[nH]c(-c3cscn3)nc2c1,DrugBank,DB11380,evaluation,False,302.36,3.643,79.9,2,5,3,3,0.214,0.774
WWXBHTZSYYGCSG-UHFFFAOYSA-N,NC(=O)Nc1ccc([As](=O)(O)O)cc1,DrugBank,DB11382,evaluation,False,260.08,-1.262,112.65,4,2,2,1,0.0,0.497
FQVHOULQCKDUCY-OGHXVOSASA-N,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,DrugBank,DB11383,evaluation,False,841.99,2.433,215.42,2,17,12,0,0.833,0.125
FMZXNVLFJHCSAF-DNVCBOLYSA-N,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,DrugBank,DB11385,evaluation,False,458.52,-1.219,136.51,2,7,7,2,0.25,0.394
OSASVXMJTNOKOY-UHFFFAOYSA-N,CC(C)(O)C(Cl)(Cl)Cl,DrugBank,DB11386,evaluation,False,177.46,2.128,20.23,1,1,0,0,1.0,0.562
HEDRZPFGACZZDS-UHFFFAOYSA-N,ClC(Cl)Cl,DrugBank,DB11387,evaluation,False,119.38,1.986,0.0,0,0,0,0,1.0,0.428
QOVTVIYTBRHADL-UHFFFAOYSA-N,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,DrugBank,DB11389,evaluation,False,380.66,0.906,146.34,3,5,3,1,0.0,0.667
BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,DrugBank,DB11390,evaluation,False,362.77,4.431,57.9,0,6,6,2,0.357,0.559
BSBSDQUZDZXGFN-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,DrugBank,DB11392,evaluation,False,297.29,1.23,87.85,1,6,5,1,0.25,0.822
QMLVECGLEOSESV-RYUDHWBXSA-N,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,DrugBank,DB11393,evaluation,False,357.39,2.066,65.78,1,4,3,2,0.474,0.911
JHAYEQICABJSTP-UHFFFAOYSA-N,CCCCCCCCCCOc1cc2c(=O)c(C(=O)OCC)c[nH]c2cc1OCC,DrugBank,DB11394,evaluation,False,417.55,5.623,77.62,1,5,14,2,0.583,0.319
WAZQAZKAZLXFMK-UHFFFAOYSA-N,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,DrugBank,DB11395,evaluation,False,397.38,3.272,87.21,1,4,5,3,0.118,0.716
MDNWOSOZYLHTCG-UHFFFAOYSA-N,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,DrugBank,DB11396,evaluation,False,269.13,3.995,40.46,2,2,2,2,0.077,0.865
OEBRKCOSUFCWJD-UHFFFAOYSA-N,COP(=O)(OC)OC=C(Cl)Cl,DrugBank,DB11397,evaluation,False,220.98,2.68,44.76,0,4,4,0,0.5,0.54
ZSZFUDFOPOMEET-UHFFFAOYSA-N,N#CC(c1ccc(Cl)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,DrugBank,DB11398,evaluation,False,407.64,3.536,91.54,1,4,3,3,0.059,0.719
TUOSYWCFRFNJBS-BHVANESWSA-N,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(C(F)(F)F)cc3)ccc2n1C)c1ccccc1,DrugBank,DB11399,evaluation,False,674.72,8.246,83.44,2,3,9,6,0.125,0.162
QLFZZSKTJWDQOS-YDBLARSUSA-N,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C6CCCCC6)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,DrugBank,DB11400,evaluation,False,899.13,5.912,170.06,3,14,7,0,0.78,0.204
SPFYMRJSYKOXGV-UHFFFAOYSA-N,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,DrugBank,DB11404,evaluation,False,359.4,2.316,65.78,1,4,4,2,0.474,0.908
JISACBWYRJHSMG-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(S(=O)(=O)N(C)C)cc1,DrugBank,DB11408,evaluation,False,325.35,1.833,65.07,0,6,6,1,0.4,0.744
HMCCXLBXIJMERM-UHFFFAOYSA-N,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,DrugBank,DB11409,evaluation,False,446.49,3.122,127.35,3,8,6,2,0.2,0.459
HDDSHPAODJUKPD-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(Sc3ccccc3)ccc2[nH]1,DrugBank,DB11410,evaluation,False,299.36,3.892,67.01,2,4,3,3,0.067,0.77
BYNHBQROLKAEDQ-CNDPCGPLSA-N,COC(=O)CCC=C=CC[C@H]1[C@H](/C=C/[C@H](O)COc2ccccc2)[C@@H](O)C[C@H]1O,DrugBank,DB11411,evaluation,False,402.49,2.395,96.22,3,6,10,1,0.478,0.316
PNVJTZOFSHSLTO-UHFFFAOYSA-N,COP(=S)(OC)Oc1ccc(SC)c(C)c1,DrugBank,DB11412,evaluation,False,278.33,3.613,27.69,0,5,5,1,0.4,0.606
AYIRNRDRBQJXIF-NXEZZACHSA-N,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,DrugBank,DB11413,evaluation,False,358.22,1.381,83.47,2,4,6,1,0.417,0.753
MLBZKOGAMRTSKP-UHFFFAOYSA-N,Cc1cc(C2=NOC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1C(=O)NCC(=O)NCC(F)(F)F,DrugBank,DB11414,evaluation,False,556.29,5.292,79.79,2,4,6,2,0.318,0.475
VWAMTBXLZPEDQO-UZSBJOJWSA-N,CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,DrugBank,DB11416,evaluation,False,777.05,2.681,180.08,5,14,9,0,0.975,0.216
CDXJPGDTQSCRGD-BAMMHMRTSA-M,O=C([O-])C(O)C(O)C(O)C(O)C(O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,DrugBank,DB11417,evaluation,False,387.31,-7.643,240.66,9,13,9,0,0.923,0.179
KULDXINYXFTXMO-UHFFFAOYSA-N,Cc1c(Cl)c(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,DrugBank,DB11419,evaluation,False,415.59,4.753,74.97,0,6,8,2,0.357,0.352
PRAKJMSDJKAYCZ-UHFFFAOYSA-N,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,DrugBank,DB11420,evaluation,False,422.83,11.084,0.0,0,0,21,0,1.0,0.161
YWTYJOPNNQFBPC-UHFFFAOYSA-N,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,DrugBank,DB11421,evaluation,False,255.66,0.688,83.66,1,3,3,1,0.333,0.488
BBMULGJBVDDDNI-OWKLGTHSSA-N,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,DrugBank,DB11423,evaluation,False,590.8,5.842,133.52,4,7,13,1,0.765,0.225
PWPJGUXAGUPAHP-UHFFFAOYSA-N,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,DrugBank,DB11424,evaluation,False,511.15,6.106,67.43,2,3,5,2,0.176,0.477
KFUDFIMHDRJVLV-OZCLATTGSA-N,O=C(O)CCC/C=C\C[C@H]1[C@H](SC[C@H](O)COc2cccc(Cl)c2)[C@@H](O)C[C@H]1O,DrugBank,DB11425,evaluation,False,444.98,3.124,107.22,4,6,12,1,0.571,0.29
BPFYOAJNDMUVBL-UHFFFAOYSA-N,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,DrugBank,DB11426,evaluation,False,362.36,0.508,78.25,1,6,2,2,0.412,0.834
OMPCVMLFFSQFIX-CONSDPRKSA-N,COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,DrugBank,DB11427,evaluation,False,468.69,6.377,24.5,1,3,7,3,0.438,0.436
CUHVIMMYOGQXCV-UHFFFAOYSA-N,Cc1cccc(C(C)c2cnc[nH]2)c1C,DrugBank,DB11428,evaluation,False,200.29,3.178,28.68,1,1,2,2,0.308,0.792
PTQMMNYJKCSPET-OMHQDGTGSA-N,C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@@H]21,DrugBank,DB11429,evaluation,False,302.46,4.125,37.3,1,2,0,0,0.85,0.73
GAOZTHIDHYLHMS-KEOBGNEYSA-N,CC[C@@]1([C@@H]2O[C@@H]([C@H]3O[C@@](O)(CO)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1,DrugBank,DB11430,evaluation,False,670.88,4.273,153.37,4,10,10,0,0.972,0.264
YZBLFMPOMVTDJY-LSGXYNIPSA-N,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,DrugBank,DB11431,evaluation,False,639.83,5.729,116.04,2,9,3,0,0.676,0.229
VHKXXVVRRDYCIK-CWCPJSEDSA-N,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,DrugBank,DB11432,evaluation,False,765.04,6.434,161.21,4,10,12,0,0.907,0.162
NNOPDLNHPOLRRE-UHFFFAOYSA-N,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,DrugBank,DB11433,evaluation,False,365.43,4.236,68.39,1,4,7,3,0.273,0.636
JEZZOKXIXNSKQD-UHFFFAOYSA-N,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,DrugBank,DB11434,evaluation,False,302.25,3.147,127.41,2,5,4,2,0.0,0.662
JQKHJQJVKRFMCO-SNAWJCMRSA-N,O=[N+]([O-])c1ccc(/C=C/c2cccc(CO)n2)o1,DrugBank,DB11436,evaluation,False,246.22,2.246,89.4,1,5,4,2,0.083,0.66
FUUFQLXAIUOWML-UHFFFAOYSA-N,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,DrugBank,DB11437,evaluation,False,247.04,-0.844,100.67,2,3,2,1,0.0,0.403
CFRPSFYHXJZSBI-UHFFFAOYSA-N,CCN(Cc1ccc(Cl)nc1)C(=C[N+](=O)[O-])NC,DrugBank,DB11438,evaluation,False,270.72,1.852,71.3,1,5,6,1,0.364,0.485
IWSXBCZCPVUWHT-VIFKTUCRSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](C)C[C@@]21C,DrugBank,DB11440,evaluation,False,372.51,4.265,60.44,0,4,2,0,0.783,0.679
HJWLJNBZVZDLAQ-UHFFFAOYSA-N,CNS(=O)(=O)CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,DrugBank,DB11441,evaluation,False,337.45,1.502,90.98,2,5,5,2,0.6,0.863
RZPAKFUAFGMUPI-QESOVKLGSA-N,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O,DrugBank,DB11442,evaluation,False,687.87,1.909,165.98,3,13,6,0,0.943,0.274
QIPQASLPWJVQMH-DTORHVGOSA-N,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,DrugBank,DB11443,evaluation,False,395.38,2.639,74.57,2,4,3,2,0.474,0.782
BEZZFPOZAYTVHN-UHFFFAOYSA-N,COC(=O)Nc1nc2cc(S(=O)c3ccccc3)ccc2[nH]1,DrugBank,DB11446,evaluation,False,315.35,2.908,84.08,2,4,3,3,0.067,0.778
WJFKNYWRSNBZNX-UHFFFAOYSA-N,c1ccc2c(c1)Nc1ccccc1S2,DrugBank,DB11447,evaluation,False,199.28,3.895,12.03,1,2,0,2,0.0,0.589
LMNZTLDVJIUSHT-UHFFFAOYSA-N,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,DrugBank,DB11448,evaluation,False,317.33,2.491,55.84,0,6,5,1,0.273,0.614
CZGIRAWWWHPJHM-UHFFFAOYSA-N,C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O,DrugBank,DB11449,evaluation,False,246.26,2.344,63.6,1,3,4,1,0.286,0.654
GLBJJMFZWDBELO-UHFFFAOYSA-N,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,DrugBank,DB11450,evaluation,False,334.38,3.099,79.37,2,4,3,3,0.211,0.772
GOOHAUXETOMSMM-UHFFFAOYSA-N,CC1CO1,DrugBank,DB11451,evaluation,False,58.08,0.405,12.53,0,1,0,0,1.0,0.367
VBUNOIXRZNJNAD-UHFFFAOYSA-N,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,DrugBank,DB11452,evaluation,False,457.39,1.619,120.23,1,6,4,3,0.167,0.636
LZLXHGFNOWILIY-APPDUMDISA-N,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,DrugBank,DB11453,evaluation,False,396.42,2.234,98.36,2,5,3,2,0.476,0.826
GNIYHUSSKSFYBD-MFZPGRHISA-N,CCCCC[C@@](C)(O)/C=C/[C@@H]1[C@@H](CC=C=CCCC(=O)OC)[C@@H](O)C[C@H]1O,DrugBank,DB11454,evaluation,False,380.53,3.286,86.99,3,5,11,0,0.727,0.222
ZEXGDYFACFXQPF-UHFFFAOYSA-N,CCc1ccc(Nc2c(F)c(F)cc(F)c2F)c(CC(=O)O)c1,DrugBank,DB11455,evaluation,False,327.28,4.176,49.33,2,2,5,2,0.188,0.64
JHJOOSLFWRRSGU-UHFFFAOYSA-N,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,DrugBank,DB11456,evaluation,False,321.55,4.543,27.69,0,4,4,1,0.25,0.601
JUVIOZPCNVVQFO-HBGVWJBISA-N,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,DrugBank,DB11457,evaluation,False,394.42,3.703,63.22,0,6,3,2,0.348,0.74
XMVJITFPVVRMHC-UHFFFAOYSA-N,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,DrugBank,DB11458,evaluation,False,263.04,-1.139,120.9,3,4,2,1,0.0,0.352
AFJYYKSVHJGXSN-XHKIUTQPSA-N,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,DrugBank,DB11459,evaluation,False,769.97,6.07,154.73,3,12,4,0,0.767,0.132
YYGNTYWPHWGJRM-AAJYLUCBSA-N,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,DrugBank,DB11460,evaluation,False,410.73,10.605,0.0,0,0,15,0,0.6,0.186
XOXHILFPRYWFOD-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,DrugBank,DB11461,evaluation,False,284.73,1.513,97.97,2,5,3,2,0.0,0.833
FFJIWWBSBCOKLS-UHFFFAOYSA-N,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,DrugBank,DB11462,evaluation,False,294.34,1.258,107.2,2,6,5,2,0.167,0.804
GWBPFRGXNGPPMF-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,DrugBank,DB11463,evaluation,False,335.34,2.354,118.41,2,5,5,2,0.071,0.642
NHZLNPMOSADWGC-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,DrugBank,DB11464,evaluation,False,300.34,2.013,97.97,2,5,3,3,0.0,0.721
XYKWNRUXCOIMFZ-UHFFFAOYSA-N,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,DrugBank,DB11466,evaluation,False,385.85,3.982,67.59,1,4,6,3,0.2,0.514
UURAUHCOJAIIRQ-QGLSALSOSA-N,C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,DrugBank,DB11468,evaluation,False,493.75,4.968,66.84,1,6,9,0,0.857,0.278
HNDXPZPJZGTJLJ-UEJFNEDBSA-N,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,DrugBank,DB11470,evaluation,False,734.03,4.183,132.24,3,11,9,0,0.854,0.295
JTSDBFGMPLKDCD-XVFHVFLVSA-N,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,DrugBank,DB11471,evaluation,False,869.15,3.341,186.15,4,15,12,0,0.87,0.209
HLLICFJUWSZHRJ-UHFFFAOYSA-N,CCCOc1ccc2nc(NC(=O)OC)sc2c1,DrugBank,DB11472,evaluation,False,266.32,3.263,60.45,1,5,4,2,0.333,0.922
NFACJZMKEDPNKN-UHFFFAOYSA-N,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,DrugBank,DB11473,evaluation,False,257.44,2.161,55.76,1,4,3,0,1.0,0.622
GUARTUJKFNAVIK-QPTWMBCESA-N,CCCNC[C@]1(O)[C@H](C)O[C@@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(O)C[C@@H](C)CN[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]2C)C[C@@]1(C)OC,DrugBank,DB11474,evaluation,False,806.09,1.928,200.9,7,15,11,0,0.976,0.118
BPICBUSOMSTKRF-UHFFFAOYSA-N,Cc1cccc(C)c1NC1=NCCCS1,DrugBank,DB11477,evaluation,False,220.34,3.208,24.39,1,3,1,1,0.417,0.786
DWTTZBARDOXEAM-GXTWGEPZSA-N,C[C@H]1CCC[C@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,DrugBank,DB11478,evaluation,False,322.4,3.291,86.99,3,5,0,1,0.611,0.638
ZSTCZWJCLIRCOJ-DGCLKSJQSA-N,CC(C)N[C@@H]1CCn2c(=O)[nH]c3cccc(c32)[C@H]1O,DrugBank,DB11479,evaluation,False,261.32,1.133,70.05,3,3,2,2,0.5,0.759
ZEFNOZRLAWVAQF-UHFFFAOYSA-N,Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],DrugBank,DB11480,evaluation,False,225.16,0.91,129.37,1,5,3,1,0.125,0.603
HSWPZIDYAHLZDD-UHFFFAOYSA-N,CCC1(c2cnc[nH]2)Cc2ccccc2C1,DrugBank,DB11481,evaluation,False,212.3,2.856,28.68,1,1,2,2,0.357,0.814
ZBHXIWJRIFEVQY-IHMPYVIRSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@H]12)c1csc(N)n1,DrugBank,DB11485,evaluation,False,523.57,0.981,177.42,3,12,8,2,0.263,0.255
BQTXJHAJMDGOFI-NJLPOHDGSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,DrugBank,DB11487,evaluation,False,497.56,3.155,113.79,2,7,4,1,0.571,0.615
UIQMVEYFGZJHCZ-SSTWWWIQSA-N,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,DrugBank,DB11490,evaluation,False,311.38,1.754,52.93,2,4,2,1,0.474,0.817
XBHBWNFJWIASRO-UHFFFAOYSA-N,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,DrugBank,DB11491,evaluation,False,385.37,2.377,74.57,2,4,3,3,0.2,0.724
UNXRWKVEANCORM-UHFFFAOYSA-I,O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-],DrugBank,DB11493,evaluation,False,252.91,-3.855,184.97,0,10,4,0,0.0,0.448
NFGXHKASABOEEW-GYMWBFJFSA-N,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,DrugBank,DB11495,evaluation,False,310.48,5.062,35.53,0,3,10,0,0.737,0.321
YXIWHUQXZSMYRE-UHFFFAOYSA-N,S=c1[nH]c2ccccc2s1,DrugBank,DB11496,evaluation,False,167.26,2.959,15.79,1,2,0,2,0.0,0.596
XIUROWKZWPIAIB-UHFFFAOYSA-N,CCOP(=S)(OCC)OP(=S)(OCC)OCC,DrugBank,DB11497,evaluation,False,322.33,3.598,46.15,0,7,10,0,1.0,0.569
FGGFIMIICGZCCJ-UHFFFAOYSA-N,CCCCCCOc1ccc(C(=N)N(CCCC)CCCC)c2ccccc12,DrugBank,DB11501,evaluation,False,382.59,7.026,36.32,1,2,13,2,0.56,0.229
HQFWVSGBVLEQGA-UHFFFAOYSA-N,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1,DrugBank,DB11502,evaluation,False,306.45,3.718,55.56,1,4,11,1,0.611,0.384
OFAIGZWCDGNZGT-UHFFFAOYSA-N,CCN(CC)CCOC(=O)C1(c2ccccc2)CCCC1,DrugBank,DB11504,evaluation,False,289.42,3.383,29.54,0,3,7,1,0.611,0.721
ZJGQFXVQDVCVOK-QFKLAVHZSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,DrugBank,DB11505,evaluation,False,453.5,-0.007,156.44,3,10,6,1,0.471,0.306
VJGGHXVGBSZVMZ-QIZQQNKQSA-N,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O,DrugBank,DB11507,evaluation,False,424.92,3.195,107.22,4,5,11,1,0.5,0.321
NOCJXYPHIIZEHN-UHFFFAOYSA-N,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,DrugBank,DB11511,evaluation,False,399.4,2.719,65.78,1,4,3,3,0.238,0.734
ASXBYYWOLISCLQ-HZYVHMACSA-N,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,DrugBank,DB11512,evaluation,False,583.6,-7.948,334.59,15,15,9,0,0.905,0.088
YUGZHQHSNYIFLG-UHFFFAOYSA-N,O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,DrugBank,DB11513,evaluation,False,397.48,4.338,79.9,2,5,7,2,0.364,0.727
FYXWDSGGZAMYFZ-UHFFFAOYSA-N,CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21,DrugBank,DB11516,evaluation,False,391.59,6.252,7.12,0,3,5,3,0.174,0.375
USKHCLAXJXCWMO-UHFFFAOYSA-N,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,DrugBank,DB11517,evaluation,False,326.51,5.049,6.48,0,3,5,2,0.4,0.759
NOOCSNJCXJYGPE-UHFFFAOYSA-N,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,DrugBank,DB11518,evaluation,False,296.25,3.851,62.22,2,3,3,2,0.143,0.903
WWSWYXNVCBLWNZ-QIZQQNKQSA-N,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,DrugBank,DB11519,evaluation,False,458.47,3.56,107.22,4,5,11,1,0.522,0.298
GRRNUXAQVGOGFE-HUCHGKBZSA-N,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H]([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,DrugBank,DB11520,evaluation,False,527.52,-7.271,272.06,11,16,6,0,1.0,0.153
SCEVFJUWLLRELN-UHFFFAOYSA-N,O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,DrugBank,DB11521,evaluation,False,348.41,2.03,89.91,4,5,4,2,0.211,0.681
