endpoint,panel,mode,split,fold,n_train,n_test,n_positive_test,n_scaffolds_test,roc_auc,pr_auc,mcc,f1,balanced_acc,n_total,n_positive,n_decoy,n_measured_inactive_train
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,1213,135,34,,0.9525334886429819,0.939549315734413,0.859952225552243,0.8888888888888888,0.906814210832848,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,1213,135,34,,0.9988351776354105,0.9967502104180305,0.9212705877201982,0.9375,0.9411764705882353,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,1213,135,34,,0.995049504950495,0.9852438565604466,0.8598450507692941,0.8923076923076924,0.9165695981362842,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,1213,135,34,,0.9959231217239372,0.9894042271310762,0.9417790342733205,0.9565217391304348,0.975393127548049,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,1213,135,33,,0.9982174688057042,0.9948587533814806,0.9195792907852842,0.9354838709677419,0.9393939393939394,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,1214,134,33,,0.9954995499549956,0.9880677227008854,0.9392661724359627,0.9538461538461539,0.9647464746474648,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,1214,134,33,,0.984998499849985,0.9090078068551516,0.8356243542940992,0.8666666666666667,0.888988898889889,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,1213,135,38,107.0,0.9858925664677156,0.9774294450644246,0.9262001097596024,0.9459459459459459,0.955371676614216,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,1213,135,38,109.0,0.959034183396636,0.9541482516663962,0.851706803344621,0.8918918918918919,0.9187466087900162,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,1213,135,39,109.0,0.9922542735042734,0.9825629848614489,0.820633759834063,0.8529411764705882,0.8717948717948718,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,1213,135,40,110.0,1.0,1.0,0.929320377284585,0.9473684210526315,0.95,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,1213,135,32,111.0,0.9963592233009709,0.9881977452244329,0.8320565346093044,0.8620689655172413,0.8857706310679612,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,1213,135,37,111.0,0.9481522338665196,0.8638820981979587,0.5453795113789193,0.5660377358490566,0.6976006618863761,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,1213,135,29,111.0,0.9993493819128172,0.9977753058954391,0.9337429992300873,0.9454545454545454,0.9482758620689655,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,1213,135,29,111.0,0.9843851659076123,0.9082023467066821,0.8917759975350981,0.9152542372881356,0.9513662979830839,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,1214,134,23,110.0,0.9964747356051703,0.9831362777109468,0.7799553119488283,0.7894736842105263,0.8260869565217391,1348,337,921,90
a7nAChR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,1214,134,32,111.0,0.9883578431372548,0.9641348255449158,0.8107596489375919,0.8524590163934426,0.8915441176470589,1348,337,921,90
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,4320,480,120,,0.9991666666666666,0.9976377339146466,0.9833021672674316,0.9874476987447699,0.9902777777777778,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,4320,480,120,,0.9987731481481481,0.9968342918874437,0.9665362096357654,0.9745762711864406,0.9777777777777779,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,4320,480,120,,0.9996527777777777,0.9990186046511625,0.9610961044925969,0.9699570815450643,0.9708333333333333,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,4320,480,120,,0.999212962962963,0.9974155710290626,0.9833021672674316,0.9874476987447699,0.9902777777777778,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,4320,480,120,,0.9986574074074075,0.9956355462732263,0.9609447075616105,0.9702127659574468,0.9736111111111111,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,4320,480,120,,0.9957870370370371,0.985181631364394,0.9157346364339493,0.9356223175965666,0.9486111111111111,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,4320,480,120,,0.9996064814814815,0.9988098824470866,0.9609447075616105,0.9702127659574468,0.9736111111111111,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,4320,480,120,,0.9966898148148148,0.9924158521931881,0.96123358846179,0.970954356846473,0.9819444444444445,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,4320,480,120,,0.9988888888888888,0.996523608465752,0.9610176988874332,0.9707112970711297,0.9791666666666667,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,4320,480,120,,0.9954398148148149,0.9871851883820566,0.944809061866431,0.9586776859504132,0.975,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,4320,480,86,337.0,0.9997048754574431,0.9985888446274339,0.9643192963173608,0.9704142011834319,0.9754751505135167,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,4320,480,119,339.0,0.9986265974533859,0.995826427638708,0.9323890534577568,0.9478260869565217,0.9552131101748178,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,4320,480,131,339.0,0.9966315973665216,0.9922090750880591,0.8689488187682467,0.8945147679324894,0.9045801526717557,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,4320,480,120,339.0,0.9957870370370371,0.9871742562005105,0.9441930166028973,0.957983193277311,0.9694444444444444,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,4320,480,139,339.0,0.9984809806114053,0.9961595507951093,0.9237296879114156,0.9438202247191011,0.9503048587522944,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,4320,480,104,339.0,0.9967522504091653,0.9890987844583172,0.8630632869845345,0.8817204301075269,0.8942307692307692,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,4320,480,121,339.0,0.9990791684891457,0.9978152150879422,0.9723728895943815,0.9789029535864979,0.9793388429752066,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,4320,480,115,340.0,0.9926622989874926,0.9725401557407988,0.9377978780736252,0.9527896995708155,0.9730196545562835,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,4320,480,137,340.0,0.9975101615202911,0.994473263500633,0.8881560211405488,0.9126984126984127,0.9197080291970803,4800,1200,3571,29
mGluR5,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,4320,480,128,340.0,0.9845303622159091,0.9582040607664872,0.808950862462136,0.851063829787234,0.8806818181818181,4800,1200,3571,29
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,10742,1194,299,,0.9997645783897909,0.9992563808071533,0.9888603627948954,0.991652754590985,0.9949795407410176,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,10742,1194,299,,0.9990097344967397,0.9978321281720037,0.9776886089998563,0.9829931972789115,0.9832775919732442,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,10742,1194,299,,0.9969245716634593,0.9965073575223349,0.9910663902866612,0.9932885906040269,0.9944246183740961,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,10742,1194,299,,0.9997047887744998,0.9991914826097255,0.9843581908556065,0.9881956155143339,0.9894078959660694,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,10742,1194,298,,0.9997003835091083,0.9990646303178178,0.9844231851412142,0.988313856427379,0.9938541167305849,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,10742,1194,298,,0.9999026246404602,0.9997136360142642,0.9888105039021905,0.9915966386554622,0.9938503715244487,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,10743,1193,298,,0.9984027595515729,0.9974543330933956,0.9798512989594582,0.984873949579832,0.9893761013835252,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,10743,1193,298,,0.9976978740954594,0.9965408972595746,0.9865604210662396,0.9898648648648649,0.9910520790371564,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,10743,1193,298,,0.9996663042255634,0.9989196697160417,0.9775728983382104,0.9830508474576272,0.9854598627722995,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,10743,1193,298,,0.9999137640133478,0.9997395525999521,0.9888073912481511,0.9915966386554622,0.9938491245172659,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,10742,1194,333,761.0,0.9999093169824878,0.9997644597196267,0.9833272855348436,0.9878787878787879,0.9889087693965743,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,10742,1194,305,765.0,0.9984583894226338,0.9979543171686098,0.977984840466795,0.9833333333333333,0.9836065573770492,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,10742,1194,296,767.0,0.9995184494070909,0.998531786606788,0.9525789760364527,0.9636048526863085,0.9679242159754409,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,10742,1194,333,767.0,0.9992710480515359,0.9985307669293414,0.9749964627863991,0.9817073170731707,0.9829027633905683,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,10742,1194,278,767.0,0.9944393829914234,0.9899906623727737,0.9646792735343592,0.9727767695099818,0.9792851308472872,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,10742,1194,294,767.0,0.9989115646258504,0.9977691310606787,0.9819074131222264,0.9863013698630136,0.9886848072562358,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,10743,1193,314,766.0,0.9996702970225284,0.9990988124851677,0.9524860937917424,0.9636963696369637,0.964968152866242,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,10743,1193,237,767.0,0.9988039122221634,0.9954817373691975,0.9334412867797839,0.9448123620309051,0.9504307681443427,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,10743,1193,298,767.0,0.9994413407821229,0.9982866308384173,0.9595875745370422,0.9690721649484536,0.9720370439803532,11936,2984,8764,188
mTOR,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,10743,1193,296,767.0,0.9996196028804725,0.9989600556898116,0.984247088499937,0.9880749574105622,0.989307451263973,11936,2984,8764,188
NFKB1,Binder classifier,measured_labels_holdout,random,1,236,27,6,,0.7063492063492064,0.5091269841269841,0.02786391062876764,0.2,0.5119047619047619,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,2,236,27,6,,0.8015873015873016,0.6805152979066023,0.5714285714285714,0.6666666666666666,0.7857142857142857,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,3,236,27,6,,0.6349206349206349,0.350209926525716,0.02786391062876764,0.2,0.5119047619047619,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,4,237,26,5,,0.5428571428571429,0.38216450216450215,0.2253744679276044,0.2857142857142857,0.5761904761904761,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,5,237,26,5,,0.8095238095238095,0.5259090909090909,0.30903502310036884,0.46153846153846156,0.680952380952381,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,6,237,26,6,,0.725,0.47997557997557994,0.019462473604038074,0.2,0.5083333333333333,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,7,237,26,6,,0.675,0.48304473304473305,0.0879173964527716,0.2222222222222222,0.5333333333333333,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,8,237,26,6,,0.8583333333333334,0.711111111111111,0.42761798705987897,0.5454545454545454,0.7,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,9,237,26,6,,0.7416666666666667,0.5038359788359789,0.18446619684315546,0.25,0.5583333333333333,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,random,10,237,26,6,,0.7333333333333334,0.5600389863547758,0.27247463045653303,0.4,0.6166666666666667,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,1,206,57,14,1.0,0.8222591362126246,0.6564123801254351,0.0,0.0,0.5,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,2,240,23,3,18.0,0.4333333333333333,0.16190476190476188,-0.1777046633277277,0.0,0.4,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,3,240,23,8,19.0,0.7916666666666667,0.7259740259740259,0.2919371040605711,0.2222222222222222,0.5625,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,4,240,23,6,19.0,0.6372549019607843,0.466468253968254,-0.011357771260606365,0.2,0.49509803921568624,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,5,240,23,3,19.0,0.8333333333333333,0.5909090909090908,0.2592724864350674,0.36363636363636365,0.6833333333333333,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,6,240,23,4,19.0,0.5657894736842106,0.4441176470588235,0.26549712202679576,0.3333333333333333,0.5986842105263157,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,7,240,23,6,19.0,0.6862745098039216,0.494761208576998,0.16806139112183874,0.25,0.553921568627451,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,8,240,23,2,20.0,0.9523809523809523,0.75,0.6725927091345493,0.6666666666666666,0.9523809523809523,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,9,240,23,6,20.0,0.6274509803921569,0.6437799199947537,0.3235294117647059,0.5,0.6617647058823529,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,10,241,22,6,19.0,0.7604166666666667,0.7261904761904762,0.3985266984930429,0.5454545454545454,0.6875,263,58,0,205
NR3C1,Binder classifier,measured_labels_holdout,random,1,126,14,7,,0.5102040816326531,0.5834776334776335,0.0,0.5333333333333333,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,2,126,14,7,,0.3877551020408163,0.4545093795093796,-0.42857142857142855,0.2857142857142857,0.2857142857142857,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,3,126,14,7,,0.7142857142857142,0.7035714285714285,0.14907119849998599,0.5,0.5714285714285714,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,4,126,14,7,,0.7959183673469388,0.8690476190476191,0.42857142857142855,0.7142857142857143,0.7142857142857143,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,5,126,14,7,,0.7959183673469388,0.857535321821036,0.42857142857142855,0.7142857142857143,0.7142857142857143,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,6,126,14,7,,0.6122448979591837,0.6538548752834465,0.0,0.36363636363636365,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,7,126,14,6,,0.7916666666666666,0.8409090909090908,0.4166666666666667,0.6666666666666666,0.7083333333333333,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,8,126,14,6,,0.5625,0.6335470085470085,0.25819888974716115,0.5454545454545454,0.625,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,9,126,14,6,,0.5833333333333333,0.6285353535353535,-0.25819888974716115,0.4,0.375,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,10,126,14,6,,0.75,0.7787397787397787,0.41079191812887456,0.6,0.6875,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,1,113,27,12,1.0,0.5722222222222222,0.4810249144130723,0.0,0.0,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,2,127,13,10,10.0,0.7999999999999999,0.9476301476301475,0.5916079783099616,0.8235294117647058,0.85,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,3,127,13,6,10.0,0.47619047619047616,0.6315166315166315,-0.23809523809523808,0.3333333333333333,0.38095238095238093,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,4,127,13,3,10.0,0.5666666666666667,0.41025641025641024,0.42600643361512924,0.5714285714285714,0.7333333333333334,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,5,127,13,4,11.0,0.4444444444444445,0.3298992673992674,0.18446619684315546,0.5,0.5972222222222222,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,6,127,13,5,11.0,0.75,0.5926190476190476,0.21957751641341997,0.5454545454545454,0.6125,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,7,128,12,7,10.0,0.8285714285714285,0.8917233560090703,0.3142857142857143,0.7142857142857143,0.6571428571428571,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,8,128,12,8,10.0,0.625,0.8260281385281385,0.23904572186687872,0.6153846153846154,0.625,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,9,128,12,4,10.0,0.5,0.37152777777777773,0.0,0.4,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,10,128,12,7,10.0,0.39999999999999997,0.6691919191919191,-0.3142857142857143,0.3333333333333333,0.34285714285714286,140,66,0,74
