endpoint,skeleton,n_stereoisomers,labels_disagree,potency_gap_log_units
P2X7,CCN1C(=O)OCC1C(=O)NCc1ccc(F)cc1Cl,2,False,0.5
P2X7,CCN1C(=O)C(Cc2ccccc2)CC1C(=O)NCc1ccc(F)cc1Cl,2,False,0.1
P2X7,CCOc1cccnc1-n1nnc2c1CCN(C(=O)c1cccc(C(F)(F)F)c1Cl)C2C,2,True,2.32
P2X7,CN(C)C1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,2,False,0.28
P2X7,CN1C(=O)CCC1C(=O)NCc1ccc(Cl)cc1Cl,2,False,0.76
P2X7,CN1C(=O)CCC1C(=O)NCc1ccc(F)cc1C(F)(F)F,2,False,0.4
P2X7,CN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,3,False,0.72
P2X7,CN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1F,2,False,0.57
P2X7,CN1C(=O)CCC1C(=O)NCc1cccc(Cl)c1Cl,2,False,0.6
P2X7,CN1C(=O)OCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,2,False,0.5
P2X7,COCCn1cc(C(=O)NCC2(O)CCCC(C)C2)c2c(Cl)cccc21,2,False,0.0
P2X7,COCCn1ccc(-c2nc(C)nc3c2CC(C)N(C(=O)c2cccc(C(F)(F)F)c2Cl)C3)n1,2,True,2.52
P2X7,COc1cc(NC(=O)N2C=CC(=O)CC2c2ccccc2)c(Br)cc1Cl,2,True,2.48
P2X7,COc1ccc(CC(=O)NC(NC(=NC#N)Nc2cccc3ncccc23)C(C)(C)C)cc1OC,2,False,0.35
P2X7,COc1ccnc(-c2nnc3n2CC(C)N(C(=O)c2cccc(Cl)c2Cl)C3)c1,2,False,0.27
P2X7,COc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(C(F)(F)F)c2Cl)C3C)c1,2,False,1.76
P2X7,CC(CO)n1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2c1=O,2,False,0.75
P2X7,CC(NC(=O)c1cnc(-c2ccc(S(C)(=O)=O)cc2)s1)c1cn(-c2cc(C(F)(F)F)ccn2)nn1,2,False,0.69
P2X7,CC(NC(=O)c1csc(-c2ccc(S(C)(=O)=O)cc2)n1)c1cn(-c2cc(C(F)(F)F)ccn2)nn1,2,False,0.43
P2X7,CC(Nc1nnnn1-c1cccc(Cl)c1Cl)c1ccccc1,2,False,0.27
P2X7,CC1CCCC(O)(CNC(=O)c2cn(CC(F)(F)F)c3cccc(Cl)c23)C1,2,False,0.0
P2X7,CC1CCCC(O)(CNC(=O)c2cn(CC3CCCO3)c3cccc(Cl)c23)C1,2,False,0.0
P2X7,CC1CN(Cc2ccc(Cl)cc2Cl)C(=O)C(=O)N1c1ccccc1,2,False,0.8
P2X7,CC1Cc2c(nnn2-c2cc(F)ccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,1.26
P2X7,CC1Cc2c(nnn2-c2cc(F)ccn2)CN1C(=O)c1cccc(Cl)c1Cl,2,False,1.88
P2X7,CC1Cc2c(nnn2-c2cc[nH]n2)CN1C(=O)c1ccnc(C(F)(F)F)c1Cl,2,True,3.39
P2X7,CC1Cc2c(nnn2-c2cc[nH]n2)CN1C(=O)c1ccnc(C(F)(F)F)c1F,2,True,3.37
P2X7,CC1Cc2c(nnn2-c2ccc(F)cc2)C(C)N1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,0.39
P2X7,CC1Cc2c(nnn2-c2ccccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,2.79
P2X7,CC1Cc2c(nnn2-c2ccn[nH]2)C(C)N1C(=O)c1cccc(C(F)(F)F)c1Cl,3,False,1.17
P2X7,CC1Cc2c(nnn2-c2ncccc2F)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,True,3.48
P2X7,CC1Cc2c(nnn2-c2ncccn2)CN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,1.98
P2X7,CC1c2ncn(-c3ccc(F)cc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,0.64
P2X7,CC1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1ccc(Cl)c(F)c1Cl,2,False,1.41
P2X7,CC1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1ccc(F)c(C(F)(F)F)c1Cl,2,False,1.86
P2X7,CC1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1ccc(F)c(Cl)c1Cl,2,False,1.77
P2X7,CC1c2ncnc(-c3ccn[nH]3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,False,1.79
P2X7,CC1c2nnc(-c3ccccn3)n2CCN1C(=O)c1cccc(Cl)c1Cl,2,True,3.45
P2X7,CC1c2nnn(-c3cnccn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,True,3.59
P2X7,CC1Cc2c(nnn2-c2ncccn2)CN1C(=O)c1ccnc(C(F)(F)F)c1F,2,False,0.0
P2X7,CC1c2nnn(-c3cnccn3)c2CCN1C(=O)c1ccc(F)c(Cl)c1Cl,2,True,3.25
P2X7,CC1c2nnn(-c3cncnc3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,2,True,2.1
P2X7,Cc1c(C(=O)N2CCc3c(nnn3-c3ncccn3)C2C)cccc1C(F)(F)F,2,False,2.16
P2X7,Cc1c(C(=O)N2Cc3nnn(-c4ncc(F)cn4)c3CC2C)ccnc1C(F)(F)F,2,False,0.23
P2X7,Cc1c(Cl)cccc1CNC(=O)C1CCC(=O)N1C,2,False,0.8
P2X7,Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1CC(O)CN,2,False,0.55
P2X7,Cc1cc(Cl)cc(Cl)c1CNC(=O)C1CC(O)c2ncccc21,2,False,0.0
P2X7,Cc1ccc(CNC(=O)C2(F)CCC(O)c3ncccc32)c(Cl)c1,2,False,0.0
P2X7,Cc1ccc(OC2CC(CO)C2)cc1NC1=NC(=O)N(C)C2=NCC(c3cc(F)c(F)c(F)c3)N12,2,False,0.0
P2X7,Cc1ccc(S(=O)(=O)Oc2ccc(CC(NC(=O)OCc3ccccc3)C(=O)N3CCN(C(=O)c4ccccc4)C(,2,False,0.01
P2X7,Cc1cccc(Cl)c1CNC(=O)C1(F)CCC(O)c2ncccc21,2,False,0.42
P2X7,Cc1cccnc1-n1nnc2c1CCN(C(=O)c1cccc(C(F)(F)F)c1Cl)C2C,2,True,2.35
P2X7,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(C(F)(F)F)c2Cl)C3C)c1,2,True,3.28
P2X7,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2cccc(Cl)c2Cl)C3C)c1,2,False,1.84
P2X7,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2ccnc(C(F)(F)F)c2Cl)C3C)c1,2,True,2.78
P2X7,Cc1ccnc(-n2nnc3c2CCN(C(=O)c2ccnc(C(F)(F)F)c2F)C3C)c1,2,True,2.83
P2X7,Cc1nc(-c2ccn[nH]2)c2c(n1)C1CCCC(C2)N1C(=O)c1ccc(Cl)c(F)c1Cl,2,False,1.3
P2X7,Cc1nc(-c2ccn[nH]2)c2c(n1)C1CCCC(C2)N1C(=O)c1cccc(Cl)c1Cl,2,False,1.4
P2X7,Cc1nc2c(c(-c3ccn[nH]3)n1)CC(C)N(C(=O)c1ccc(Cl)cc1Cl)C2,2,False,1.77
P2X7,Cc1nc2c(c(-c3ccn[nH]3)n1)CC(C)N(C(=O)c1ccc(Cl)cc1F)C2,2,True,2.89
P2X7,Cc1nc2c(c(-c3ccn[nH]3)n1)CC(C)N(C(=O)c1cccc(C(F)(F)F)c1F)C2,2,False,1.66
P2X7,Cc1nc2c(c(-c3ccn[nH]3)n1)CC(C)N(C(=O)c1ccc(F)cc1F)C2,2,True,2.35
P2X7,Clc1cccc(-c2nncn2C2CCc3ccccc32)c1Cl,2,False,0.42
P2X7,Clc1cccc(-n2nnnc2NC2CCc3ccccc32)c1Cl,2,False,0.27
P2X7,O=C(NCC(c1cnc(C(F)(F)F)nc1)N1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(O)C3)ccc,2,False,0.44
P2X7,O=C(NCC1(O)CCC(F)(F)CC1)c1cn(CC2CCCO2)c2cccc(Cl)c12,2,False,0.0
P2X7,O=C(NCC1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CCC(F)C3)ccc12,2,False,0.08
P2X7,O=C(NCC1(O)CCCC(F)(F)C1)c1cn(CC2CCCO2)c2cccc(Cl)c12,3,False,0.74
P2X7,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCCNC2)ccc1Cl,2,False,0.2
P2X7,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(F)C3)ccc12,2,False,0.18
P2X7,O=C(NCC1CCC(F)(F)CC1)c1cn(CC2CCCO2)c2cccc(Cl)c12,2,False,0.0
P2X7,O=C(NCC1CCC(F)(F)CC1)c1cn(CC2CCN2)c2cccc(Cl)c12,2,False,0.74
P2X7,O=C(NCC(c1ccc(Cl)cc1)N1CCOCC1)c1sc(-c2ncccn2)nc1C(F)(F)F,2,False,0.54
P2X7,O=C(NCC(c1cnc(C(F)(F)F)nc1)C1CCC(F)(F)CC1)c1c(F)cccc1Cl,2,False,0.96
P2X7,O=C(NCC1CCCC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,2,False,0.0
P2X7,O=C(NCC1CCCCC1O)c1cn(C2COC2)c2cccc(Cl)c12,2,False,0.0
P2X7,O=C(NCC1(O)CCCC(F)(F)C1)c1cn(C2COC2)c2cccc(Cl)c12,2,False,0.74
P2X7,O=C(NCC1(O)CCCC(F)(F)C1)c1cn(CCN2CCCC2)c2cccc(Cl)c12,2,True,1.52
P2X7,O=C(NCC1(O)CCCC(F)(F)C1)c1cn(CCN2CCCC2=O)c2cccc(Cl)c12,2,True,2.26
P2X7,O=C(NCc1c(Cl)ccc(Cl)c1Cl)C1(F)CCC(O)c2ncccc21,2,False,0.0
P2X7,O=C(NCc1c(F)cc(Cl)cc1Cl)C1CCC(O)c2ncccc21,3,False,0.51
P2X7,O=C(NCc1cc(F)c(F)cc1Cl)C1(F)CCC(O)c2ncccc21,2,False,0.0
P2X7,O=C(NCc1ccc(Br)cc1F)C1CCC(O)c2ncccc21,2,False,0.93
P2X7,O=C(NCc1ccc(Cl)cc1Cl)C1CCC(O)c2ncccc21,2,False,0.93
P2X7,O=C(NCc1ccc(Cl)cc1F)C1(F)CCC(O)c2ncccc21,2,False,0.51
P2X7,O=C(NCc1ccc(F)c(F)c1F)C1(F)CCC(O)c2ncccc21,2,False,0.51
P2X7,O=C(NCc1ccc(F)cc1C(F)(F)F)C1(F)CCC(O)c2ncccc21,2,False,0.0
P2X7,O=C(NCc1ccc(F)cc1Cl)C1CCC(=O)N1C1CCC1,2,False,1.5
P2X7,O=C(NCc1ccc(F)cc1Cl)C1CCC(O)c2ncccc21,3,False,0.0
P2X7,O=C(NCc1ccc(F)cc1Cl)C1(F)CCC(O)c2ncccc21,2,False,0.0
P2X7,O=C(NCc1ccc(F)cc1F)C1(F)CCC(O)c2ncccc21,2,False,0.0
P2X7,O=C(NCc1cccc(C(F)(F)F)c1Cl)C1CCCC(=O)N1Cc1ccccc1,2,False,1.3
P2X7,O=C(NC1CC1c1ccccc1)C1(F)CCC(O)c2ncccc21,2,False,0.51
P2X7,O=C(c1cccc(C(F)(F)F)c1Cl)N1C2CCCC1c1nnc(-c3cscn3)n1C2,2,False,1.61
P2X7,O=C(c1cccc(C(F)(F)F)c1Cl)N1C2CCCC1c1nnc(-c3ncccn3)n1C2,2,False,0.72
P2X7,O=C1NCC2(CCC(F)(C(=O)NCc3ccc(Cl)cc3Cl)c3cccnc32)O1,2,False,0.42
P2X7,O=C1c2nnc(-c3cnccn3)n2CC(C2CC2)N1Cc1cccc(C(F)(F)F)c1Cl,2,False,2.2
P2X7,O=C1c2nnc(-c3ncccn3)n2CC(C2CC2)N1Cc1cccc(C(F)(F)F)c1Cl,2,False,1.28
P2X7,Cc1cc(-n2nnc3c2CCN(C(=O)c2cc(Cl)cc(C(F)(F)F)c2)C3C)ncc1F,2,False,0.0
PDE10A,CC(=O)N1CCC(c2nccnc2OC2CC(Nc3ccc(C)cn3)C2)CC1,2,False,0.11
PDE10A,CC(=O)N1CCC(c2nccnc2OC2CC(Nc3ccc4ccccc4n3)C2)CC1,2,False,0.51
PDE10A,CC(=O)N1CCCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,2,False,1.67
PDE10A,CC1CCN(c2nccnc2OC2CC(Nc3nc4ccccc4s3)C2)C1,3,False,0.39
PDE10A,CCC(O)c1nc(C)nn1-c1cc(C2CC2c2nc3ccccc3n2C)nc(C)n1,2,False,0.16
PDE10A,CCOC(C(=O)c1ccc(-c2cc(OC)c(Cl)c(OC)c2)o1)c1ccc(-c2nnc(C)s2)cc1,2,False,1.12
PDE10A,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(NC(C)C(=O)O)c2C#N)cc1,2,False,0.24
PDE10A,CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(NC(Cc3ccccc3)C(=O)O)c2C#N)cc1,2,False,1.04
PDE10A,CCC1(O)CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,2,False,0.58
PDE10A,CCC1(O)CCC(c2cnc(C)nc2OCC2CC2c2ccc(C)cn2)CC1,2,False,0.11
PDE10A,CCc1ccc(C2CC2COc2nc(C)ncc2C2CCC(O)CC2)nc1,2,False,0.54
PDE10A,CCc1nc(C)nn1-c1cc(C2CC2c2nc3ccccc3n2C)nc(C)n1,2,False,0.38
PDE10A,CN1CC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1=O,2,False,0.63
PDE10A,CNC(=O)c1c(NC(=O)c2nc(C3CCOC3)cnc2Nc2cncnc2)cnn1C,2,False,0.23
PDE10A,COCC(C)Oc1nc(C2CC2c2nc3ccccc3n2C)cc(-n2nc(C)nc2C)n1,2,False,0.15
PDE10A,COCc1ccc(C(C)=O)c2sc(C(=O)Nc3cc(CN4CCC(O)C4)c4ccccc4n3)c(C)c12,2,False,0.12
PDE10A,COCc1ccc(C(C)=O)c2sc(C(=O)Nc3ccc4c(CN5CCC(O)C5)cccc4n3)c(C)c12,2,False,0.16
PDE10A,COCc1nc(C)nn1-c1cc(C2CC2c2nc3ccccc3n2C)nc(C)n1,2,False,0.46
PDE10A,COC(C)c1nc(C)nn1-c1cc(C2CC2c2nc3ccccc3n2C)nc(C)n1,2,False,0.0
PDE10A,COc1ccc(C2CC2COc2nc(C)ncc2C2CCC(O)C2)nc1,2,False,0.01
PDE10A,COc1ccc2c(n1)CN(c1ncnn3c(C)nc(C4CCOC4)c13)CC2,2,False,0.0
PDE10A,COc1cccc(C2CN(c3ncnc4cc(OC)c(OC)cc34)CCN2)c1,2,False,1.63
PDE10A,COc1nc2cccnc2n1C1CC(Nc2nc3ccccc3s2)C1,2,False,0.63
PDE10A,CC(CNC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1)c1ccccc1,2,False,0.52
PDE10A,CC(Cc1ccc(F)cc1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1,2,False,1.49
PDE10A,CC(Cc1ccccn1)NC(=O)c1cccnc1Oc1ccc(C(=O)c2nc3ccccc3[nH]2)cc1,2,False,0.97
PDE10A,CC1(O)CCCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,3,False,0.15
PDE10A,CC1(O)CCCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1,2,False,0.15
PDE10A,CC1(O)CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,4,False,0.56
PDE10A,CC1(O)CCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1,4,False,1.08
PDE10A,CC1(O)CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)CC1,2,False,0.06
PDE10A,CC1(O)CCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,2,False,0.45
PDE10A,Cc1cc(C(=O)N2CCC(C)C(c3cc(C(F)F)nc4ncnn34)C2)cc(C)n1,2,True,2.26
PDE10A,Cc1cc(C)n2cc(C=Cc3ccc4ccccc4n3)nc2n1,2,False,0.12
PDE10A,Cc1cc(C)n2nc(CCc3nc(-c4ccccc4)cn3CC(C)O)nc2n1,2,False,0.3
PDE10A,Cc1ccc(NC2CC(Oc3ncccc3C3CCOCC3)C2)nc1,2,False,0.33
PDE10A,Cc1ccc(C2CC2COc2nc(C)ncc2C2CCC(C)(O)CC2)nc1,2,False,0.25
PDE10A,Cc1cnc(C)n2nc(CCc3nc(N4CCCC4C)nn3C)nc12,2,False,1.17
PDE10A,Cc1cnc(CNc2cc(OCC3CC3c3nn(C)c4ccccc34)nn(C)c2=O)s1,2,False,1.08
PDE10A,Cc1nc(C)c(CNc2nc(OCC3CC3c3ccccn3)nc(Cl)c2C)s1,3,False,2.71
PDE10A,Cc1nc(C2CC2c2nc3ccccc3n2C)cc(-n2nc(C)nc2C(C)(C)O)n1,2,False,0.0
PDE10A,Cc1nc(C2CC2c2nc3ccccc3n2C)cc(-n2nc(C)nc2C(C)O)n1,2,False,0.17
PDE10A,Cc1nc(C2CC2c2nc3ccccc3n2C)cc(-n2nc(C)nc2C(O)c2ccccc2)n1,2,False,0.84
PDE10A,Cc1nc(N2CC(c3nc4ccccc4n3C)C2)cc(-n2nc(C)nc2CC(C)O)n1,2,False,0.3
PDE10A,Cc1nc(C2CCOC2)c2c(N3CCc4c(c(C(C)C)nn4C)C3)ncnn12,2,False,0.61
PDE10A,Cc1nc(C2CCOC2)c2c(N3CCc4ncccc4C3)ncnn12,2,False,0.53
PDE10A,Cc1nc(C2CCOC2)c2c(N3Cc4c(cnn4C)C(C)C3)ncnn12,2,False,0.21
PDE10A,Cc1nc(C2CC2c2nc3ccccc3[nH]2)cc(-n2nc(C)nc2C)n1,2,False,1.17
PDE10A,Cc1nc(C2CC2c2nc3ccccc3n2C)cc(-n2nc(C)nc2C)n1,2,False,1.0
PDE10A,Cc1nc(C23COCC2C3)n2c1sc1cc(OCc3ccc4ccccc4n3)ccc12,2,False,0.13
PDE10A,Cc1nc2ccccc2nc1-c1cc2nc(N3CCC(F)C3)cc(N(C)C3CCOCC3)n2n1,3,False,0.01
PDE10A,Cc1ncc(-c2ccn(C)c(=O)c2)c(OCC2CC2c2ccc(Cl)cn2)n1,2,False,0.83
PDE10A,Cc1ncc(-c2ccn(C)c(=O)c2)c(OCC2CC2c2ccc(F)cn2)n1,2,False,0.51
PDE10A,Cc1ncc(-c2ccn(C)c(=O)c2)c(OCC2CC2c2ccc(OC(F)F)cn2)n1,2,False,1.04
PDE10A,Cc1ncc(C)n2nc(CCc3ccc4c(n3)NC(C)CC4)nc12,2,False,0.0
PDE10A,Cc1ncc(C)n2nc(CCc3ccc4c(n3)NC(C)CO4)nc12,2,False,0.74
PDE10A,Cc1ncc(C)n2nc(CCc3nc(N4CCCC4C)nn3C)nc12,2,False,1.02
PDE10A,Cc1ncc(C)n2nc(CCc3nc(N4CCC(C)C4)nn3C)nc12,2,False,0.21
PDE10A,Cc1ncc(C)n2nc(CCc3nc(N4CCC(F)C4)nn3C)nc12,2,False,1.06
PDE10A,Cc1ncc(CNc2cc(OCC3CC3c3nn(C)c4ccccc34)nn(C)c2=O)s1,2,False,1.44
PDE10A,Cc1ncc(C2CCC(O)CC2)c(OCC2CC2c2ccc3ccccc3n2)n1,2,False,0.85
PDE10A,Clc1ccc(NC2CC(Oc3ncccc3C3CCOCC3)C2)nc1,2,False,1.19
PDE10A,Cn1c(C2CC2c2ccc3ccccc3n2)nc2c3cccnc3ccc21,2,False,0.74
PDE10A,Cn1cc(CNc2cc(OCC3CC3c3nn(C)c4ccccc34)nn(C)c2=O)cn1,2,False,0.99
PDE10A,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NCC1CCCO1,2,False,0.06
PDE10A,Cn1ncc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c1C(=O)NC1CCOC1,2,False,0.3
PDE10A,FC(F)(F)c1ccc(NC2CC(Oc3ncccc3C3CCOCC3)C2)nc1,2,False,0.52
PDE10A,N#CC1CCN(c2nccnc2OC2CC(Nc3nc4ccccc4s3)C2)C1,3,False,0.86
PDE10A,N#Cc1ccc(NC2CC(Oc3ncccc3C3CCOCC3)C2)nc1,2,False,0.17
PDE10A,O=C(O)C1CCN(c2ccc(-c3c(C4CC(c5ccc6ccccc6n5)C4)nc4c(N5CCOCC5)ccnn34)cc2,2,False,1.56
PDE10A,O=C(O)c1ccc(-c2c(C3CC(c4ccc5ccccc5n4)C3)nc3c(N4CCOCC4)ccnn23)cc1,2,False,1.33
PDE10A,O=C(O)c1ccc(-c2cnc(N3CCOCC3)c3nc(C4CC(c5ccc6ccccc6n5)C4)cn23)cc1,2,False,1.08
PDE10A,O=C(c1ccc(Oc2ncccc2C(=O)NC(CO)Cc2ccccc2)cc1)c1nc2ccccc2[nH]1,2,False,1.19
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCCO2)cc1)c1nc2ccccc2[nH]1,2,False,0.08
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCCC(O)C2)cc1)c1nc2ccccc2[nH]1,4,False,0.77
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCOC2)cc1)c1nc2ccccc2[nH]1,2,False,0.11
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCC(CO)C2)cc1)c1nc2ccccc2[nH]1,4,False,0.2
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCC(O)C2)cc1)c1nc2ccccc2[nH]1,4,False,0.61
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCC(O)(C(F)(F)F)C2)cc1)c1nc2ccccc2[nH]1,2,False,0.34
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCC(O)CC2)cc1)c1nc2ccccc2[nH]1,2,False,0.49
PDE10A,O=C(c1ccc(Oc2ncccc2C2CCC(O)(C(F)(F)F)CC2)cc1)c1nc2ccccc2[nH]1,2,False,0.93
PDE10A,O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2N2CCCC(O)C2)C1,2,False,0.38
PDE10A,O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2N2CCCC2CO)C1,2,False,0.94
PDE10A,O=C(c1nc2ccccc2[nH]1)N1CC(c2nccnc2N2CCC(O)C2)C1,2,False,0.06
PDE10A,O=C1CCC(c2cccnc2Oc2ccc(C(=O)c3nc4ccccc4[nH]3)cc2)C1,2,False,0.66
PDE10A,OCC1CCCN(c2nccnc2OC2CC(Nc3nc4ccccc4s3)C2)C1,3,False,0.97
PDE10A,OCC1CCN(c2nccnc2OC2CCN(c3ccc4ccccc4n3)C2)CC1,2,False,0.18
PDE10A,OCC1CCN(c2nccnc2C2CN(c3ccc4ccccc4n3)C2)C1,2,False,0.0
PDE10A,OC1CCCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1,4,False,0.39
PDE10A,OC1CCN(c2nccnc2OC2CC(Nc3nc4ccccc4s3)C2)C1,2,False,0.09
PDE10A,OC1CCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)C1,4,False,0.96
PDE10A,OC1CCC(c2cccnc2Oc2ccc(Nc3nc4ccccc4s3)cc2)CC1,2,False,0.59
PDE10A,c1cnc(OC2CC(Nc3nc4ccccc4[nH]3)C2)c(C2CCOCC2)c1,2,False,0.24
PDE10A,c1cnc(OC2CC(Nc3nc4ccccc4s3)C2)c(C2CCOCC2)c1,2,False,0.62
PDE10A,c1cnc(Oc2ccc(Nc3nc4ccccc4s3)cc2)c(C2CCOC2)c1,2,False,0.28
PDE10A,Cc1cnc2c(C(=O)NC3(c4ccc(C(F)(F)F)cc4F)CCOCC3O)cnn2c1,2,False,0.0
PDE10A,O=C(NC1(c2ccc(C(F)(F)F)cc2F)CCOCC1O)c1cnn2cc(C3CC3)cnc12,2,False,0.0
PDE10A,Cc1cnc2c(C(=O)NC3(c4ccc(C(F)(F)F)cc4F)CCOCC3(C)O)cnn2c1,6,False,0.0
PDE10A,CC1(O)COCCC1(NC(=O)c1cnn2cc(C3CC3)cnc12)c1ccc(C(F)(F)F)cc1F,3,False,0.0
PDE10A,Cc1cnc2c(C(=O)NC3(c4ccc(C(F)(F)F)nc4)CCOCC3O)cnn2c1,4,False,0.0
PDE10A,Cc1nn2cc(C3CC3)cnc2c1C(=O)NC1(c2ccc(C(F)(F)F)nc2)CCOCC1O,2,False,0.0
PDE10A,O=C(NC1(c2ccc(C(F)(F)F)nc2)CCOCC1O)c1cnn2cc(C3CC3)cnc12,2,False,0.0
PDE10A,Cc1cnc2c(C(=O)NC3(c4ccc(C(F)(F)F)cc4F)COCC3(C)O)cnn2c1,6,False,0.0
PDE4B,CC(C)NC(=O)C(=Cc1cccc(-c2cc(C(C)(C)C#N)cc3cccnc23)c1)c1ccc(S(C)(=O)=O),2,False,0.12
PDE4B,CC1CC(=O)NN=C1c1c(C(C)C)nn2ccccc12,2,False,0.09
PDE4B,CCOc1cc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)OC3CN4CCC3,3,False,1.5
PDE4B,COC(=O)N1CCC(c2ccc(OC)c(OC3CCCC3)c2)C1,2,False,0.5
PDE4B,COc1ccc(-c2nc(C(=O)NC(CO)c3ccccc3)c(C(C)N)o2)c2ccc(C(F)(F)F)nc12,2,False,1.88
PDE4B,COc1ccc(C(Cn2c(C)cc(=O)cc2C)=NOCSC)cc1OCC1CC1,2,False,0.82
PDE4B,COc1ccc(C=C(C#N)n2c(C)cc(=O)cc2C)cc1OCC1CC1,2,False,1.12
PDE4B,COc1ccc(C=Cn2c(C)cc(=O)cc2C)cc1OC1CCS(=O)(=O)C1,2,False,1.39
PDE4B,COc1ccc(C=Cn2c(C)cc(=O)cc2C)cc1OC1CCSC1,2,False,0.17
PDE4B,COc1ccc(C=Cn2c(C)cc(=O)cc2C)cc1OC1CC[S+]([O-])C1,2,False,0.64
PDE4B,COc1ccc(C2=NN(C3CCCCCC3)C(=O)C3CC=CCC23)cc1-c1ccc(C(=O)NCC(N)=O)cc1,2,True,1.7
PDE4B,COc1ccc(C2=NN(CCCCNCC(O)c3ccc(O)c(NC=O)c3)C(=O)C3CCCCC23)cc1OC,2,False,0.03
PDE4B,COc1ccc(C2CCN(C(N)=O)C2)cc1OC1CCCC1,2,False,0.63
PDE4B,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C)CC(C)(C(=O)OC3CN4C,2,False,0.0
PDE4B,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCCCN3C)c3,2,False,0.0
PDE4B,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCCN(C)C3),2,False,0.0
PDE4B,COc1ccc(C(Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)OCC3CCCN3C)c3c,2,False,0.0
