smiles,pka,year
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,2.75,2009.0
C[C@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2CC1CC1,9.38,2008.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCC(=O)NC1N=NN=N1)c1ccccc1,5.2,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCC(=O)NO)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCC(=O)O)c1ccccc1,5.6,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCNC(=O)C(F)(F)F)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCNS(=O)(=O)C(F)(F)F)c1ccccc1,7.9,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCNS(=O)(=O)c1ccccc1)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCP(=O)(O)O)c1ccccc1,5.6,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCP(C)(=O)O)c1ccccc1,3.7,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCSc1nc[nH]n1)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CCc1nnn[nH]1)c1ccccc1,5.4,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CP(=O)(O)O)c1ccccc1,5.55,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CP(C)(=O)O)c1ccccc1,3.8,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@@H](NC(=O)CSc1ccccc1O)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCC(=O)NO)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCC(=O)Nc1nn[nH]n1)c1ccccc1,5.2,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCNC(=O)C(F)(F)F)c1ccccc1,9.5,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCNS(=O)(=O)C(F)(F)F)c1ccccc1,7.9,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCP(=O)(O)O)c1ccccc1,5.6,1992.0
C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)NC[C@H](NC(=O)CCc1nnn[nH]1)c1ccccc1,5.4,1992.0
C[C@](N)(CF)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,6.4,2016.0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,2.218,2013.0
C[C@]1(C(F)(F)F)OC[C@@](C)(c2cccc(NC(=O)c3ccc(Br)cn3)c2)N=C1N,7.3,2021.0
C[C@]1(CF)C(=N)N[C@](C)(c2nc(NC(=O)c3ccc(C#N)cn3)ccc2F)CS1(=O)=O,6.63,2022.0
C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCOCC3)C[C@H]21,6.7,2020.0
C[C@]1(c2cc(N)ccc2F)N=C(N)CO[C@@H]1F,8.1,2015.0
C[C@]1(c2cc(N)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,8.0,2015.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)CO[C@@H]1F,7.9,2015.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)C[C@H]1C(F)(F)F,9.0,2019.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,5.8,2013.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,8.1,2018.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,7.5,2018.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,5.8,2013.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](CF)[C@@H]1F,7.1,2018.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](C(F)(F)F)[C@@H]1F,5.9,2013.0
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,7.3,2018.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C#N)C[C@H]21,6.2,2020.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(C(F)F)C[C@@H]12,7.1,2020.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CF)C[C@H]21,7.3,2020.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@@]2(CO)C[C@H]21,7.8,2020.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)N=C(N)S[C@H]2C[C@H]21,8.1,2020.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1F,7.9,2015.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,6.3,2013.0
C[C@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)SCC1(F)F,6.1,2013.0
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@H]1C(F)(F)F,8.0,2015.0
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@@]1(F)C(F)(F)F,6.8,2015.0
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,7.8,2015.0
C[C@]1(c2cc(NC(=O)c3cnc(Cl)cn3)ccc2F)N=C(N)CO[C@]1(F)C(F)(F)F,6.9,2015.0
C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](C2(F)CC2)[C@@H]1F,7.2,2018.0
C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)O[C@H](CF)[C@@H]1F,7.4,2018.0
C[C@]1(c2cccc(-c3cncc(F)c3)c2)N=C(N)[C@H]2CCCCN21,9.2,2013.0
C[C@]1(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)c2ccccc21,9.7,2013.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(CC5CC5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,7.83,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5cc6ccccc6s5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.4,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccc(C(F)(F)F)cc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.43,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccc(CSc6ccc(O)cc6)cc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.95,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccc(Cl)cc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.72,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccc6ccccc6n5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,3.42,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5cccc(Cl)c5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.64,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5cccc(Cl)c5)C[C@@]4(C(=O)OCF)[C@@]3(C)C[C@H](O)[C@@]12F,6.58,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccccc5)C[C@@]4(C(=O)CF)[C@@]3(C)C[C@H](O)[C@@]12F,6.87,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccccc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,6.96,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5ccccc5)C[C@@]4(C(=O)NCc4ccccc4)[C@@]3(C)C[C@H](O)[C@@]12F,7.05,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CN(Cc5cccnc5)C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,4.11,2018.0
C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4CNC[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,8.82,2018.0
C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cc(F)cc(Cl)c3)ccc1O2,6.7,2014.0
C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,5.81,1995.0
C[N+](C)=[N+]=Nc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc2c1,7.13,1980.0
C[S+]([O-])CCNCc1cc2cc(S(N)(=O)=O)sc2s1.Cl,5.58,1991.0
C[n+]1c2cc(Cl)ccc2c(NC2CCNCC2)c2[nH]c3cc(Cl)ccc3c21.[Cl-],10.3,2010.0
C[n+]1c2cc(Cl)ccc2c(NC2CCNCC2)c2[nH]c3ccccc3c21.[Cl-],11.1,2010.0
C[n+]1c2ccc(Br)cc2cc2[nH]c3ccc(Br)cc3c21.[Cl-],9.1,2005.0
C[n+]1c2ccc(Br)cc2cc2[nH]c3ccccc3c21,10.2,2005.0
C[n+]1c2ccc(F)cc2cc2[nH]c3ccccc3c21.[Cl-],11.25,2005.0
C[n+]1c2ccccc2c(Cl)c2[nH]c3cc(Cl)ccc3c21,7.35,2005.0
C[n+]1c2ccccc2c(NC2CCN(Cc3ccccc3)CC2)c2[nH]c3ccccc3c21.[Cl-],11.5,2010.0
C[n+]1c2ccccc2c(NC2CCN(Cc3ccccc3O)CC2)c2[nH]c3ccccc3c21.[Cl-],11.6,2010.0
C[n+]1c2ccccc2c(NC2CCNCC2)c2[nH]c3ccccc3c21.[Cl-],11.77,2010.0
C[n+]1c2ccccc2c(NCCCN2CCCCC2)c2[nH]c3ccccc3c21.[Cl-],11.7,2010.0
C[n+]1c2ccccc2c(Nc2ccc(N3CCCCC3)cc2)c2[nH]c3ccccc3c21.[Cl-],10.0,2010.0
C[n+]1c2ccccc2c(Nc2ccc(NS(=O)(=O)CCCCN)cc2)c2ccccc21.[Cl-],6.72,1977.0
C[n+]1c2ccccc2c(Nc2ccc(NS(=O)(=O)CCCCNC(=N)N)cc2)c2ccccc21.[Br-],6.69,1977.0
C[n+]1c2ccccc2c(Nc2ccc(NS(=O)(=O)CCNC(=O)CCN)cc2)c2ccccc21.[Cl-],6.7,1977.0
C[n+]1c2ccccc2c(Nc2ccc(NS(C)(=O)=O)cc2)c2ccc(N)cc21,10.07,1977.0
C[n+]1c2ccccc2c(Nc2ccccc2)c2[nH]c3ccccc3c21.[Cl-],10.6,2010.0
C[n+]1c2ccccc2c(Nc2cccnc2)c2[nH]c3ccccc3c21.[Cl-],10.3,2010.0
C[n+]1c2ccccc2cc2[nH]c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c21.[Cl-],6.4,2005.0
C[n+]1c2ccccc2cc2[nH]c3c([N+](=O)[O-])cccc3c21.[Cl-],9.6,2005.0
C[n+]1c2ccccc2cc2[nH]c3ccccc3c21.O=S(=O)([O-])O,11.8,2005.0
C[n+]1cc(Br)ccc1/C=N/O.[I-],7.9,2024.0
C[n+]1cc(Cl)ccc1/C=N/O.[I-],7.8,2024.0
C[n+]1cc(F)ccc1/C=N/O.[I-],7.95,2024.0
C[n+]1ccc(/C=N/O)cc1.[Br-],8.36,2014.0
C[n+]1ccc(/C=N/O)cc1.[I-],8.6,2017.0
C[n+]1ccc2cc(-c3ccccc3)nc(O)c2c1.[Cl-],8.7,2017.0
C[n+]1cccc(/C=N/O)c1.[Br-],9.53,2014.0
C[n+]1cccc(Br)c1/C=N/O.[I-],8.1,2024.0
C[n+]1cccc(Cl)c1/C=N/O.[I-],7.97,2024.0
C[n+]1cccc(F)c1/C=N/O.[I-],8.04,2024.0
C[n+]1ccccc1/C=N/O.[Br-],7.85,2014.0
C[n+]1ccccc1C=NO,7.835,2011.0
C[n+]1ccccc1C=NO.[I-],7.99,1985.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)N[C@H](Cc4ccccc4)C(=O)O)cc32)c(C)c1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,3.0,2018.0
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,5.2,2000.0
Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)O)s3)CC2)c(Cl)c1Cl,3.4,2014.0
Cc1[nH]c(C(=O)Nc2nc3c(OC(CN4CCOCC4)c4ccccc4)cc(C(=O)O)cc3s2)cc1Cl,3.94,2023.0
Cc1[nH]c(C)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,10.1,2011.0
Cc1[nH]c(CO)c(-c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)c(=O)c1Cl,9.73,2011.0
Cc1[nH]c2c(N3CCC(N)(C(N)=O)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl,5.7,2018.0
Cc1[nH]c2c(N3CCC(N)CC3)c(C#N)c(C(F)(F)F)nc2c1Cl,8.9,2018.0
Cc1[nH]c2c(NCc3ccccc3)nccc2c1C,8.79,2009.0
Cc1[nH]c2ccc(OC3CCN(C(C)C)CC3)cc2c1C(=O)N1CCOCC1,9.8,2009.0
Cc1[nH]c2ccccc2c1C1CCCN(Cc2ccc(/C=C/C(=O)NO)cc2)C1,7.8,2010.0
Cc1[nH]c2ccccc2c1CCN(CCC(F)F)Cc1ccc(/C=C/C(=O)NO)cc1,5.8,2011.0
Cc1[nH]c2ccccc2c1CCN(Cc1ccc(/C=C/C(=O)NO)cc1)CC(F)F,4.65,2011.0
Cc1c(-c2cc(C(F)(F)F)c3nn(C4CCNCC4)cc3c2)ccc(=O)n1C,9.1,2020.0
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,7.3,2008.0
Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(=N)C3CC3)cc2)c(=O)n1-c1cccc(C(F)(F)F)c1,10.6,2025.0
Cc1c(-c2nnc(-c3ccc(OC(C)C)c(C#N)c3)s2)ccc2c1CCN(C(CO)CO)C2,7.2,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,7.3,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.2,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(CC(=O)N[C@@H](C)CO)C2,6.07,2011.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)C2,7.7,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@@H](O)CO)CC2,8.4,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@H](O)CO)C2,7.7,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C[C@H](O)CO)CC2,8.4,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1OCCN(C(CO)CO)C2,6.3,2015.0
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)cnc2c1CCN(C(CO)CO)C2,6.21,2015.0
Cc1c(-c2noc(-c3cnc(NC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)CC2,8.3,2015.0
Cc1c(-c2noc(-c3cnc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,7.3,2015.0
Cc1c(C(=O)NCC(c2ccccc2)c2ccccc2)c(O)nn1C,6.54,2019.0
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1[C@H](CN1CCOCC1)CO3,4.14,2011.0
Cc1c(C(F)(F)F)nc2c(OCc3ccccc3)cccn12,2.0,1997.0
Cc1c(CC#N)nc2c(OCc3ccccc3)cccn12,5.5,1997.0
Cc1c(Cc2ccccc2C(O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,3.1,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2cccc(Cl)c2)c2c(n1CC(=O)O)CCNC2=O,3.1,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,3.0,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C(C)C)C2=O,2.9,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C)C2=O,2.9,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(Cc1ccccc1)C2=O,3.3,2014.0
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,3.0,2014.0
Cc1c(Cl)cccc1-n1ncc(C(=O)Nc2nccs2)c1C1CCNCC1,9.9,2013.0
Cc1c(F)cccc1[C@H]1COC(N)=N1,8.07,2016.0
Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)c(F)c(=O)n(C3CC3)c12,7.6,2020.0
Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)cc(=O)n(C3CC3)c12,7.6,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(-c3cc(O)no3)cc(=O)n(C3CC3)c12,4.7,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(-c3n[nH]c(=O)o3)cc(=O)n(C3CC3)c12,6.4,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(-c3noc(=S)[nH]3)cc(=O)n(C3CC3)c12,2.0,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(CC(=O)N(C)C)cc(=O)n(C3CC3)c12,8.5,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3cc(O)no3)cc(=O)n(C3CC3)c12,3.9,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3n[nH]c(=O)o3)cc(=O)n(C3CC3)c12,7.2,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3noc(=O)[nH]3)cc(=O)n(C3CC3)c12,5.1,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2c(Cc3noc(=S)[nH]3)cc(=O)n(C3CC3)c12,2.5,2021.0
Cc1c(N2CCC(C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,5.2,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3n[nH]c(=O)o3)c(=O)n(C3CC3)c12,7.2,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3ncon3)c(=O)n(C3CC3)c12,8.4,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3nnco3)c(=O)n(C3CC3)c12,8.3,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(-c3noc(=O)[nH]3)c(=O)n(C3CC3)c12,5.4,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C#N)c(=O)n(C3CC3)c12,8.4,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,5.1,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(C(N)=O)c(=O)n(C3CC3)c12,8.4,2021.0
Cc1c(N2CC[C@@H](C3(N)CC3)C2)c(F)cc2cc(Cc3n[nH]c(=O)o3)c(=O)n(C3CC3)c12,8.8,2021.0
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(C(=O)O)cc(=O)n(C3CC3)c12,2.2,2020.0
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(O)cc(=O)n(C3CC3)c12,5.7,2020.0
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2cc(C(=O)O)c(=O)n(C3CC3)c12,5.2,2021.0
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2cc(O)c(=O)n(C3CC3)c12,8.2,2021.0
Cc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2ccc(=O)n(C3CC3)c12,9.6,2021.0
Cc1c(NC2=NCCN2)ccc2c1NCCN2,11.3,1996.0
Cc1c(NC2=NCCN2)ccc2c1NCCO2,11.1,1996.0
Cc1c(NC2=NCCN2)ccc2nccnc12,9.4,1996.0
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,6.395,2013.0
Cc1c(OCCN(C)C)no[n+]1[O-].O=C(O)C(=O)O,7.9,2017.0
Cc1c(OCCN)no[n+]1[O-].O=C(O)C(=O)O,8.7,2017.0
Cc1c([C@@H](C)Nc2nc3c(c4cc(=O)n(C5CCOCC5)cc24)CNCC3)cccc1C(F)(F)F,8.8,2025.0
Cc1c([N+](=O)[O-])ccc2c(NCCCN(C)C)ccnc12,6.71,1992.0
Cc1c2c3cc(NC(=O)CN)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.2,2012.0
Cc1c2c3cc(NC(=O)CNC(=O)CN)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.5,2012.0
Cc1c2c3cc(NC(=O)CNC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.3,2012.0
Cc1c2c3cc(NC(=O)[C@@H]4CCCN4)ccc3nc-2n(C)c2ccccc12.Cl.Cl,7.2,2012.0
Cc1c2c3ccccc3nc-2[nH]c2ccccc12,5.7,1994.0
Cc1c2c3ccccc3nc-2n(C)c2c(C)cccc12,7.62,1994.0
Cc1c2c3ccccc3nc-2n(C)c2ccccc12,7.45,1994.0
Cc1c2ccccc2nc2c(C(=O)NCCN(C)C)cccc12.Cl.Cl,4.34,1987.0
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,7.4,2018.0
Cc1c[nH]c(Cc2ccc(OCC(O)CNC(C)(C)C)cc2)n1,6.93,1986.0
Cc1c[nH]c(NC(=O)c2nc(C)cc3c(-c4ccccn4)c[nH]c23)n1,6.9,2012.0
Cc1c[nH]c(NC(=O)c2nc(C)cc3cc[nH]c23)n1,7.6,2012.0
Cc1c[nH]c2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c12,5.8,2009.0
Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4CCOCC4)CC3)c12,7.5,2018.0
Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4C[C@H]5C[C@@H]4CO5)CC3)c12,8.1,2018.0
Cc1cc(-c2cc3[nH]nc(N[C@@H]4CCNC[C@H]4F)c3cc2C2CC2)cc(C)n1,6.7,2022.0
Cc1cc(-c2cc3[nH]nc(N[C@H]4CCNC[C@@H]4F)c3cc2C2CC2)cc(C)n1,6.7,2022.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(-c3cccnc3)nc12,2.8,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCCN(CC(F)(F)F)C3)nc12,2.8,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCCNC3)nc12,8.4,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCN(C(=O)CN(C)C)CC3)nc12,8.4,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCN(C)CC3)nc12,8.3,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CCNCC3)nc12,9.0,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CNCC(F)(F)C3)nc12,4.7,2020.0
Cc1cc(-c2ccc(=O)n(C)c2C)cc2cn(C3CNCCC3(F)F)nc12,6.2,2020.0
Cc1cc(-c2ccc(=O)n(C)c2Cl)cc2cn(C3CCNCC3)nc12,9.2,2020.0
Cc1cc(-c2ccc(=O)n3c2CCC3)cc2cn(C3CCNCC3)nc12,9.1,2020.0
Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cnccn1,4.1,2011.0
Cc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,4.2,2011.0
Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(CN)CCC2)c1,8.8,2019.0
Cc1cc(-c2ccnc3[nH]nc(C(F)(F)F)c23)cc(C2(CN)COC2)c1,7.9,2019.0
