inchikey,canonical_smiles,name,BBB_label,BBB_pchembl,AChE_label,AChE_pchembl,BChE_label,BChE_pchembl,BACE1_label,BACE1_pchembl,GSK3B_label,GSK3B_pchembl,MAO_A_label,MAO_A_pchembl,MAO_B_label,MAO_B_pchembl,D2_label,D2_pchembl,A2A_label,A2A_pchembl,HT2A_label,HT2A_pchembl,SERT_label,SERT_pchembl,hERG_label,hERG_pchembl,antioxidant_pIC50,n_endpoints_measured,role,sources,clinical_max_phase,atc,disease,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
XMJFCPSVBYPKJQ-PQVVKJAFSA-N,CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1,,,,,,,,1.0,7.01,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,545.75,3.053,117.86,2,7,14,2,0.571,0.375
XMJHQJYINOXKAY-DCAQKATOSA-N,CS(=O)(=O)[C@H]1[C@@H](C#N)[C@@H]1c1ccccc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,221.28,1.337,57.93,0,3,2,1,0.364,0.757
XMJNYUHJPBOYJK-MYMUPAQMSA-N,C#Cc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)N5CCOCC5)C[C@H]43)c2)cn1,,,,,,,,1.0,8.4,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,495.56,2.959,93.7,1,7,4,2,0.36,0.656
XMJQXVBVBFLUHR-UHFFFAOYSA-N,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccccc3)CC1)C2,,,,,,,,,,,,,,,,,,,,1.0,6.3,,,,,,1,training_label,ChEMBL_37,,,,False,376.5,2.404,38.82,1,4,4,2,0.435,0.89
XMJSUNRZFVJJHT-UHFFFAOYSA-N,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,,,,1.0,8.43,1.0,6.77,,,,,,,,,,,,,,,,,,,,2,training_label,ChEMBL_37,,,,False,594.2,7.524,92.71,3,6,13,3,0.529,0.177
XMKAGJLOYCZDDK-INIZCTEOSA-N,O[C@H](COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2c(F)cccc2Cl)CC1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.86,,1,training_label,ChEMBL_37,,,,False,446.87,4.055,35.94,1,4,7,2,0.429,0.651
XMKPWAJOBWNRGY-UHFFFAOYSA-N,O=C(c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1)N1CCC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,516.64,3.417,73.4,0,5,6,2,0.5,0.588
XMKRZXOTGFXMPH-UHFFFAOYSA-N,CSc1ccc(NC2=C(c3ccccc3Cl)C(=O)NC2=O)cc1,,,,,,,,,,1.0,6.79,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,344.82,3.542,58.2,2,4,4,2,0.059,0.658
XMKYTVKGMXULHX-CMPZQBNXSA-N,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(C)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,,,,,,,,1.0,7.13,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,429.4,3.155,113.39,2,6,4,2,0.333,0.775
XMKYTVKGMXULHX-ZJTDPSCFSA-N,Cc1cc(C#N)cnc1C(=O)Nc1cc(F)c(C)c([C@]2(C(F)F)N=C(N)O[C@H]3C[C@H]32)c1,,,,,,,,1.0,7.33,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,429.4,3.155,113.39,2,6,4,2,0.333,0.775
XMLHIJMXFHFTSK-YPHQRDJKSA-N,C[C@@H]1CC[C@]2(C(=O)NCc3cccc(Br)c3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,,,,0.0,4.11,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,672.75,6.142,110.02,5,5,4,1,0.757,0.247
XMLUNUZYXCXMQL-CYEUYNBRSA-N,CC1(NC(=O)O[C@@H]2CC[C@H](c3cc(NC(=O)Cc4cc(F)cc(F)c4)n[nH]3)C2)CCOC1,,,,,,,,,,1.0,7.585,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,448.47,3.41,105.34,3,5,6,2,0.5,0.628
XMMMNILMVGYFFN-CDSWKIHWSA-N,CC1=CCC[C@H]2[C@](C)(CC3=CC(O)C(S[C@H]4CC[C@@]5(C)C(=CC[C@H]6[C@@H]7CC[C@H]([C@H](C)CCCC(C)C)[C@@]7(C)CC[C@@H]65)C4)=CC3O)[C@@H](C)CC[C@]12C,,,,,,,,,,,,,,,,,,,,,,,,,,4.146,1,training_label,ChEMBL_DPPH,,,,False,717.2,12.864,40.46,2,3,9,0,0.833,0.233
XMMRXYIBDPVENS-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1cccc(Cl)c1,,,,1.0,6.16,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,398.93,5.066,49.41,1,3,11,2,0.391,0.424
XMMUMHCWYXOCQE-UHFFFAOYSA-N,N#Cc1c(-c2ccc(Cl)c(Cl)c2)cc(-c2ccco2)nc1N,,,,,,,,,,,,,,,,,,1.0,6.72,,,,,,,,1,training_label,ChEMBL_37,,,,False,330.17,4.769,75.84,1,4,2,3,0.0,0.734
XMNABEGDUNNDFW-HNNXBMFYSA-N,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2c(Cl)[nH]c3ccccc23)cc1-c1cnc2[nH]nc(C)c2n1,,,,,,,,,,1.0,6.52,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,529.0,4.957,157.55,4,8,7,6,0.185,0.226
XMNFWSAYWSUJMH-FRVKYBTCSA-N,COCOC(=O)[C@@H]1N2C(=O)[C@H](N3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@@H]2SC1(C)C,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,449.53,1.179,108.41,2,8,5,1,0.571,0.392
XMNFWSAYWSUJMH-KRWWSPQJSA-N,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,449.53,1.179,108.41,2,8,5,1,0.571,0.392
XMNFWSAYWSUJMH-LLDVTBCESA-N,COCOC(=O)[C@@H]1N2C(=O)[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)[C@@H]2SC1(C)C,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,449.53,1.179,108.41,2,8,5,1,0.571,0.392
XMNFWSAYWSUJMH-LUXYFRNMSA-N,COCOC(=O)[C@H]1N2C(=O)[C@@H](N3C(=O)[C@H](c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,449.53,1.179,108.41,2,8,5,1,0.571,0.392
XMNFWSAYWSUJMH-UHFFFAOYSA-N,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,449.53,1.179,108.41,2,8,5,1,0.571,0.392
XMNGPUYPQMMGIP-UHFFFAOYSA-N,CN1Cc2ccccc2C(c2ccc3ccnn3c2)C1,,,,,,,,,,,,,,,,,,,,,,1.0,6.89,,,,1,training_label,ChEMBL_37,,,,False,263.34,2.912,20.54,0,2,1,3,0.235,0.673
XMNROCANBHGXJN-UHFFFAOYSA-N,COCCN1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1,,,,0.0,4.41,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,403.53,3.447,53.52,1,6,8,3,0.333,0.622
XMOCLSLCDHWDHP-IUODEOHRSA-N,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2,,,,,,,,,,,,,,,,,,,,,,,,,,4.709,1,training_label,ChEMBL_DPPH,,,,True,306.27,1.252,130.61,6,7,1,2,0.2,0.437
XMOCLSLCDHWDHP-SWLSCSKDSA-N,Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,,,,,,,,,,,,,,,,,,,,,,,,,,4.504,1,training_label,ChEMBL_DPPH,,,,True,306.27,1.252,130.61,6,7,1,2,0.2,0.437
XMOFKJPRCUCULG-PHIMTYICSA-N,C[C@@H]1CCC[C@H](C)N1Cc1cc2c(N)nc(-c3ccc(Br)o3)nc2s1,,,,,,,,,,,,,,,,,,1.0,7.92,,,,,,,,1,training_label,ChEMBL_37,,,,False,421.36,5.059,68.18,1,6,3,3,0.444,0.64
XMOKBCXZGSRHLL-UHFFFAOYSA-N,CCn1nc(-c2cccc(-c3ccc(CC(=O)NCCCCCCCN(C)CCO)cc3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,,,,,,,,,,,,,,,,,,1.0,7.07,,,,,,,,1,training_label,ChEMBL_37,,,,False,708.69,6.476,141.48,4,7,17,4,0.361,0.092
XMOMFAKQVCWDSI-VHPWJVAPSA-N,Cc1cc(NC(=O)c2ccc(C#N)cn2)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,,,,,,,,1.0,7.6,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,415.38,2.847,113.39,2,6,4,2,0.3,0.797
XMOQIVFMYHKHRR-RXMQYKEDSA-N,C[C@H]1Nc2cccnc2NC1=O,,,,,,,,,,0.0,3.22,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,163.18,0.834,54.02,2,3,0,1,0.25,0.595
XMOVWPQOTYUSTK-FXAWDEMLSA-N,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,,,,,,,,,,,,,,,,,,,,,,1.0,6.68,,,,1,training_label,ChEMBL_37,,,,False,324.42,1.876,55.56,1,3,6,1,0.45,0.642
XMOYTZMFUFFAOA-UHFFFAOYSA-N,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCCC3c3ccc(C)cc3)[nH]2)c1,,,,,,,,,,,,,,,,1.0,7.6,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,466.65,5.91,62.4,1,4,7,3,0.407,0.47
XMPHSRMXWWRRNQ-UHFFFAOYSA-N,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Br)cc2F)n(C)c1=O,,,,,,,,,,,,,,1.0,6.37,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,422.26,1.746,65.06,0,4,2,3,0.353,0.632
XMPIJYCSTJDUJC-UHFFFAOYSA-N,COc1cccc2c(C(=O)NCc3nc(C(C)(C)O)ccc3C)nc(N)nc12,,,,,,,,,,,,,,,,,,1.0,9.22,,,,,,,,1,training_label,ChEMBL_37,,,,False,381.44,2.081,123.25,3,7,5,3,0.3,0.618
XMPNDCVYVQQNTC-DJJJIMSYSA-N,Cc1cc(OC(F)F)cnc1C(=O)Nc1cc(F)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,,,,,,,,1.0,7.56,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,494.37,4.403,98.83,2,6,5,2,0.35,0.601
XMQAELSKMBUFSX-UHFFFAOYSA-N,Cc1ccc(COc2ccc3sc(=O)oc3c2)cc1,,,,,,,,,,,,,,1.0,8.3,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,272.32,3.742,39.44,0,4,3,3,0.133,0.729
XMQIWPUGABPALG-UHFFFAOYSA-N,Fc1ccccc1COc1ccccc1N1CCNCC1,,,,,,,,,,,,,,,,,,,,,,1.0,6.01,,,,1,training_label,ChEMBL_37,,,,False,286.35,2.814,24.5,1,3,4,2,0.294,0.935
XMQUOXNOZPUALZ-WCQYABFASA-N,C[C@H]1COc2c(N3CC[C@@H](C4(N)CC4)C3)ccc3cc(C(=O)O)c(=O)n1c23,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.05,,1,training_label,ChEMBL_37,,,,False,369.42,1.971,97.79,2,5,3,2,0.5,0.858
XMQVYNAURODYCQ-AYLOKRBSSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)c3cnc4cccnc4c3O)c3ccccc3)C(=O)N2[C@@H]1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.438,161.82,4,8,6,3,0.28,0.352
XMQVYNAURODYCQ-DKIPSLAOSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.026,161.56,4,7,6,3,0.28,0.35
XMQVYNAURODYCQ-SLFBBCNNSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.026,161.56,4,7,6,3,0.28,0.35
XMQVYNAURODYCQ-UFWRKPMHSA-N,CC1(C)S[C@H]2C(NC(=O)[C@@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.026,161.56,4,7,6,3,0.28,0.35
XMQVYNAURODYCQ-UHFFFAOYSA-N,CC1(C)SC2C(NC(=O)C(NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2C1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.026,161.56,4,7,6,3,0.28,0.35
XMQVYNAURODYCQ-YSDJCIHPSA-N,CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,521.56,1.026,161.56,4,7,6,3,0.28,0.35
XMRWAAOHXNIGHP-UHFFFAOYSA-N,COc1ccc(C#N)cc1C(=O)NCCN1CCC(C(=O)c2ccc(F)cc2)CC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,409.46,3.031,82.43,1,5,7,2,0.348,0.711
XMSCMGSFQFTUHZ-UHFFFAOYSA-N,COc1ccc(C2CC(=NOC(=O)c3ccccc3OC(C)=O)CC(c3ccc(OC)cc3)N2C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,3.879,1,training_label,ChEMBL_DPPH,,,,False,502.57,5.35,86.66,0,8,7,3,0.276,0.186
XMSHMDUKBFIXTK-UHFFFAOYSA-N,CNS(=O)(=O)CCc1ccc2[nH]c(C3CCN(C)CC3)cc2c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,335.47,2.069,65.2,2,3,5,2,0.529,0.879
XMSNTYCPGOOWCF-UHFFFAOYSA-N,CCN1CCN(c2ccc(C3CC(c4ccc(OC)c(OC)c4)=NN3C(C)=O)cc2)CC1,,,,0.0,4.32,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,436.56,3.543,57.61,0,6,6,2,0.44,0.693
XMSOXVWUIFQNHX-UHFFFAOYSA-N,Nc1nc2c3ccccc3nc(-c3cccs3)n2n1,,,,,,,,,,,,,,,,,,1.0,7.87,,,,,,,,1,training_label,ChEMBL_37,,,,False,267.32,2.588,69.1,1,5,1,4,0.0,0.575
XMSZHCDGDDKYTG-UHFFFAOYSA-N,CN1c2ccc(OC(=O)NCCCCCCn3ccnc3)cc2CN2CCc3ccccc3C21,,,,,,1.0,7.88,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,459.59,4.739,62.63,1,5,8,3,0.407,0.493
XMTFSHMTJGRMPO-VIZOYTHASA-N,COC(=O)C(C)c1ccc(-c2ccc(C(=O)/C=C/c3ccc(CN4CCCCC4)c(O)c3)cc2)c(F)c1,,,,,,,,,,,,,,1.0,6.37,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,True,501.6,6.357,66.84,1,5,8,3,0.29,0.221
XMTMNCSIIKTNGP-UHFFFAOYSA-N,COc1ccc(NC(=S)NCCN(C)C)cc1Cl,,,,0.0,4.34,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,287.82,2.197,36.53,2,3,5,1,0.417,0.812
XMTMUVRRGUDZRR-UHFFFAOYSA-N,COc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1,,,,,,,,,,,,,,1.0,6.8,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,370.36,1.407,110.77,2,6,5,3,0.211,0.657
XMTSFSJFANMZNO-UHFFFAOYSA-N,CN(C)CC1(c2ccc3ccccc3c2)CCCCC1O,,,,,,,,,,,,,,,,,,,,,,1.0,7.02,,,,1,training_label,ChEMBL_37,,,,False,283.41,3.574,23.47,1,2,3,2,0.474,0.931
XMULHPMZBLKZQZ-UHFFFAOYSA-N,CCN(CC)c1nc2c(c(-c3ccc(C)cc3)n1)CNCC2,,,,,,,,,,,,,,,,,,,,1.0,7.7,,,,,,1,training_label,ChEMBL_37,,,,False,296.42,2.944,41.05,1,4,4,2,0.444,0.942
XMUPAAIHKAIUSU-QRQCRPRQSA-N,C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,,,,,,,,0.0,4.41,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,True,456.54,4.804,116.45,4,7,8,2,0.423,0.421
XMUZRUCADGTCPX-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,training_label,B3DB,,,,False,514.59,7.432,23.55,0,4,6,3,0.321,0.252
XMVDFZZSLNKDQN-UHFFFAOYSA-N,CC(C)Oc1ccc(COC(=O)N(Cc2ccc(F)cc2F)C2CCNCC2)cc1,,,,,,,,,,,,,,,,,,,,1.0,9.6,,,,,,1,training_label,ChEMBL_37,,,,False,418.48,4.643,50.8,1,4,7,2,0.435,0.712
XMVIJBDXRKNDBR-UHFFFAOYSA-N,CCCCCCCSC(=O)OCC[N+](C)(C)C,,,,0.0,4.4,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,262.44,3.533,26.3,0,3,9,0,0.923,0.361
XMXCQLKNUCSCIF-UHFFFAOYSA-N,O=C(Nc1cc2cc[nH]c2cn1)c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,1.0,7.54,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,306.15,4.122,57.78,2,2,2,3,0.0,0.748
XMXDGPFCJLHNBV-UHFFFAOYSA-N,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,,,,0.0,4.94,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,444.53,4.151,55.15,0,6,7,4,0.296,0.315
XMXGGIWSFRIOKL-UHFFFAOYSA-N,Nc1nc2c(cnn2CCCc2ccccc2)c2nc(-c3ccco3)nn12,,,,,,,,,,,,,,,,,,1.0,8.92,,,,,,,,1,training_label,ChEMBL_37,,,,False,359.39,2.949,100.06,1,6,5,5,0.158,0.518
XMXHEBAFVSFQEX-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,ILOPERIDONE,1.0,,,,,,,,,,,,,,1.0,6.96,,,,,,,,,,2,training_label,B3DB;ChEMBL_37,4.0,N05AX14,Psychosis,False,426.49,4.827,64.8,0,6,8,3,0.417,0.38
XMXITDLPCGBKLS-VICIGFPDSA-N,CCCC1C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNc2cccc(OC)c2)=CN(CC(=O)OC(C)C)C=C1C(=O)OC(C)(C)C,,,,,,,,0.0,4.52,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,635.8,4.989,126.43,3,9,15,2,0.472,0.232
XMYBCDHWKUBJDW-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,,,,,,,,,,,,,,,,1.0,8.75,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,357.88,4.287,40.54,1,3,6,2,0.381,0.784
XMYDBJGMIRIHSZ-UHFFFAOYSA-N,Cn1c(=O)c2c(nc3n2CCCC(=O)N3CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O,,,,,,,,,,,,,,,,,,,,1.0,6.45,,,,,,1,training_label,ChEMBL_37,,,,False,500.0,1.426,88.61,0,6,5,3,0.5,0.527
XMYHFGZKIBHQEK-PWSUYJOCSA-N,Nc1nc2c3c(ccc2c2nc(CCN4C[C@H]5CCCN[C@H]5C4)nn12)OC(F)(F)O3,,,,,,,,,,,,,,,,,,1.0,7.26,,,,,,,,1,training_label,ChEMBL_37,,,,False,417.42,1.407,102.83,2,8,3,3,0.526,0.66
XMZJTBQBIQLPPG-UHFFFAOYSA-N,O=c1ccc2cc(COc3cccc(F)c3)ccc2o1,,,,,,,,,,,,,,1.0,6.17,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,270.26,3.511,39.44,0,3,3,3,0.062,0.684
XMZPXAYYBORJQQ-UHFFFAOYSA-N,CC(C)CS(=O)(=O)n1ccc2c(-c3cccc(C(F)(F)F)c3)cc(N3CCN(C)CC3)nc21,,,,,,,,,,,,,,,,1.0,6.2,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,480.56,4.308,58.44,0,5,5,3,0.435,0.545
XMZXHSDTNZDOSF-LICLKQGHSA-N,COc1cc(/C=N/N(C)c2nc3ccccc3s2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,,,4.575,1,training_label,ChEMBL_DPPH,,,,False,313.38,3.481,57.95,1,6,4,3,0.125,0.592
XNAGJLRFPOQPPM-UHFFFAOYSA-N,COc1cc(CCC(C)(C)N2Cc3cccc(C(=O)N4CCNCC4)c3C2)ccc1O,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.12,,1,training_label,ChEMBL_37,,,,False,423.56,3.173,65.04,2,5,6,2,0.48,0.747
XNAZWCRZSGGAMO-UHFFFAOYSA-N,CCCN(CCN1CCN(c2ccnc3c(O)cccc23)CC1)C1CCc2ccc(O)cc2C1,,,,,,,,,,,,,,,,1.0,8.34,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,460.62,4.038,63.07,2,6,7,3,0.464,0.555
XNBIKDLXOZMZAD-UHFFFAOYSA-N,COc1cc(Cl)nc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.97,,1,training_label,ChEMBL_37,,,,False,400.83,2.267,147.65,3,9,8,3,0.235,0.382
XNBOTHGRHLGURP-UHFFFAOYSA-N,COc1ccc(C2CN(C)Cc3ccccc32)cn1,,,,,,,,,,,,,,,,,,,,,,1.0,6.33,,,,1,training_label,ChEMBL_37,,,,False,254.33,2.668,25.36,0,3,2,2,0.312,0.824
XNBPTRUHXCCIDW-UHFFFAOYSA-N,Cc1cc(OCCCCN2CCN(c3ccccc3C#N)CC2)c2c(C)cc(=O)oc2c1,,,,,,,,,,,,,,,,,,,,1.0,6.95,,,,,,1,training_label,ChEMBL_37,,,,False,431.54,4.263,69.71,0,6,7,3,0.385,0.411
XNBRWUQWSKXMPW-UHFFFAOYSA-N,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,,,,,,,,,,,,,,,,,,1.0,8.3,,,,,,,,1,training_label,ChEMBL_37,,,,False,406.51,2.52,87.16,2,7,3,2,0.579,0.815
XNCBAANIRMIPBG-AZGAKELHSA-N,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4ccc(CO)cc4)c3CC[C@@H]21,,,,,,,,,,,,,,,,1.0,7.05,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,419.95,5.14,43.7,2,3,2,3,0.308,0.604
XNCDQKKXVCXIDJ-UHFFFAOYSA-N,COc1c(-c2ccc(O)c(O)c2)oc2cc(OCCN3CCOCC3)cc(O)c2c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,4.326,1,training_label,ChEMBL_DPPH,,,,True,429.43,2.296,121.83,3,9,6,3,0.318,0.507
XNCGQUVERWAFRR-UHFFFAOYSA-N,O=C1N(CCN2CCCCCC2)CCN1c1ccc(F)cc1,,,,,,,,,,,,,,,,1.0,7.6,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,305.4,2.944,26.79,0,2,4,1,0.588,0.855
XNCPZNBFPUTRIL-CYBMUJFWSA-N,COC[C@H]1CCCN1c1cc(NCC(F)(F)F)nc(-n2nc(C)cc2C)n1,,,,,,,,,,,,,,,,,,1.0,7.62,,,,,,,,1,training_label,ChEMBL_37,,,,False,384.41,2.869,68.1,1,6,6,2,0.588,0.826
XNCUFGZJWRTEGY-FQEVSTJZSA-N,C[C@@]1(c2sc(-c3cc(F)cc(-c4nnco4)c3)cc2Cl)Cc2ncncc2C(=N)N1,,,,,,,,1.0,7.78,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,440.89,4.434,100.58,2,7,3,4,0.15,0.488
XNDBMYMVADOBNP-UHFFFAOYSA-N,Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,,,,,,,,,,1.0,9.17,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,440.49,1.394,140.4,2,8,5,3,0.2,0.606
XNDCARDVIREOCF-UHFFFAOYSA-N,CN(C)C(=O)NC1CCc2cc(O)ccc2C1,,,,1.0,8.51,,,,,,,,,,,,,,,,,,,,,,1,training_label,ChEMBL_37,,,,False,234.3,1.521,52.57,2,2,1,1,0.462,0.774
XNDMXGNHPWCDKX-UHFFFAOYSA-N,Cc1cncnc1C(C(N)=O)c1cc(-c2ncnc3cc(N4CCOCC4)ccc23)ccc1Cl,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.7,,1,training_label,ChEMBL_37,,,,False,474.95,3.502,107.12,1,7,5,4,0.24,0.471
XNDSSJAPNRIYQH-UHFFFAOYSA-N,Nc1nc2c3c(ccc2c2nc(CCNC4CC5(CNC5)C4)nn12)OC(F)(F)O3,,,,,,,,,,,,,,,,,,1.0,7.05,,,,,,,,1,training_label,ChEMBL_37,,,,False,403.39,1.065,111.62,3,8,4,3,0.5,0.593
