inchikey,smiles,bound,relation,implied_label
ZNJZRNGUYJMOTJ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccccc2Cl)CC1,7.0,<,1
RSRAQGNNGRRVNZ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,7.0,<,1
GVWQMWUGEJVKAY-WXPBMIAQSA-N,CC[C@]1(c2cccc(C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)C[C@@]1(CCN(C)C1=O)C2,7.0,<,1
WQXNVDDURBDFOX-UHFFFAOYSA-N,COc1ccc(F)c(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
JQDZNGNMSSTDKG-IBGZPJMESA-N,Cn1ccc(S(=O)(=O)N2CC[C@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
QTOMRTLWJPBSMD-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1,7.0,<,1
YGTQWIXZSIYRPF-IBGZPJMESA-N,CC1(C)CC(=O)C2=C(NC3=C(CN=N3)C23CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC3)[C@@H]1F,7.0,<,1
UVIDXGSIQGUTJO-IBGZPJMESA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@@]21CCN(S(=O)(=O)CC2CC2)C1,7.0,<,1
ITMWCMOZPIPUKL-UHFFFAOYSA-N,Cn1cc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cn1,7.0,<,1
GINRDAPBVUBEMU-UHFFFAOYSA-N,COC(=O)C1(c2ccccc2)CC2(C1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
UBIFBKHNGNPSKN-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)cn1,7.0,<,1
ARHZGLYXAFKGNY-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)C2=CN=C3CC=CC=C3C2)CC1,7.0,<,1
QTYDHLRDIOHXCY-UHFFFAOYSA-N,Cc1ncc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)s1,7.0,<,1
GQSDBTLRASWEQR-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cc(F)ccc2F)CC1,7.0,<,1
YUWSTEIUMUCYMV-OPEVTLNRSA-N,CC[C@@]1(c2cccc(-c3ccncc3)c2)C2=CN=NC2NC2=C1C(=O)CC(C)(C)[C@H]2F,7.0,<,1
XTDKNYGSWVQNEY-UHFFFAOYSA-N,COc1cccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
QXIXGEJWONPJIH-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CN(S(=O)(=O)CC2CC2)C1,7.0,<,1
JQDZNGNMSSTDKG-LJQANCHMSA-N,Cn1ccc(S(=O)(=O)N2CC[C@@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
AUXPZUWNZFKIJX-UHFFFAOYSA-N,CCc1ncc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)s1,7.0,<,1
CGOFORHODCUQMT-UHFFFAOYSA-N,COc1cc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)ccc1F,7.0,<,1
QLASQMDFPKVJMY-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccnc2)CC1,7.0,<,1
RJDSSIWAOQVPDY-UWELNFAVSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21C[C@@H](c2ccncc2)C1,7.0,<,1
ORBGEWKOFRIWMJ-UHFFFAOYSA-N,COc1ccccc1S(=O)(=O)N1CC2(C1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
MGLUCXBVMSECSF-OAQYLSRUSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)c2ccccc2)C1,7.0,<,1
IUSXYFZTDTXGHW-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)s1,7.0,<,1
UTPCEQYALVGUBW-UHFFFAOYSA-N,CCOc1cccc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)c1,7.0,<,1
KXKJTALDWCKDIG-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccc3ncccc23)CC1,7.0,<,1
AKLSXSNSFBGKRD-UHFFFAOYSA-N,Cc1ncc(S(=O)(=O)N2CCC3(CC2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)o1,7.0,<,1
ZGRQQVPSPKHGLQ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2cccc(Cl)c2F)CC1,7.0,<,1
XIKYMEZLFUXJDN-UHFFFAOYSA-N,COc1ccccc1S(=O)(=O)N1CCC2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
WQWQUQYMMGXECU-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)C2CC2)CC1,7.0,<,1
WKQJAQKCNMGWAY-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CN(S(=O)(=O)C2CC2)C1,7.0,<,1
JQTHFCNYAYTVRZ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CN(S(=O)(=O)c2ccc(F)cc2)C1,7.0,<,1
LAWMKZUUOWAPDX-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccccc2OC(F)F)CC1,7.0,<,1
JQDZNGNMSSTDKG-LJQANCHMSA-N,Cn1ccc(S(=O)(=O)N2CC[C@@]3(C2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)n1,7.0,<,1
NWHMIIILEJOSPX-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2c(F)cc(F)cc2F)CC1,7.0,<,1
PXTFALVTAUEBJI-INIZCTEOSA-N,CC(C)S(=O)(=O)N1CCC2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)[C@H]1F,7.0,<,1
MGLUCXBVMSECSF-OAQYLSRUSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)c2ccccc2)C1,7.0,<,1
CTMTZOCLGOODKV-OAQYLSRUSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)c2cccc(F)c2)C1,7.0,<,1
VIWUKOPWATXGBC-OAQYLSRUSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)c2ccccc2F)C1,7.0,<,1
VIWUKOPWATXGBC-OAQYLSRUSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)c2ccccc2F)C1,7.0,<,1
QVXXDYHZCYMHNL-UHFFFAOYSA-N,COc1ncccc1S(=O)(=O)N1CCC2(CC1)C1=C(N=NC1)NC1=C2C(=O)CC(C)(C)C1,7.0,<,1
TYENPJIVVLTNKL-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)c2ccn(-c3ccccc3)n2)CC1,7.0,<,1
AMMPQQQLLQTSSZ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21CCN(S(=O)(=O)C2=CC=C3CC=CC=C3N2)CC1,7.0,<,1
UVIDXGSIQGUTJO-LJQANCHMSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21CCN(S(=O)(=O)CC2CC2)C1,7.0,<,1
DSOVKNHDUHHAMP-OZBJMMHXSA-N,CC[C@]1(c2cccc(C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)N(C)C(C)(C)C2,7.0,<,1
HYENYGCYRWPCKN-LJQANCHMSA-N,CC(=O)N1CC2(C1)C[C@@]1(CO2)C2=C(N=NC2)NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
IBHKNTWKKFMFAY-RUZDIDTESA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@@]21COC2(CN(C(=O)Cc3ccccc3)C2)C1,7.0,<,1
RGNSIHYTQJWWCR-HDZZMESHSA-N,CC(=O)N1C[C@]2(C[C@@]3(CO2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)[C@H]1C,7.0,<,1
YFLPJYVJFXIDPR-LFVLMCKFSA-N,CC[C@]1(c2cccc(C(F)(F)F)c2)C2=CN=NC2NC2=C1C(=O)N(C)C[C@@H]2C,7.0,<,1
ZPUWOMDAGPEJAX-UHFFFAOYSA-N,CC1(C)CC2=C(C(=O)N1)C1(CCN(S(=O)(=O)C3CCCC3)CC1)C1=C(N=NC1)N2,7.0,<,1
VKYHUZGXCLKWHK-JWIMYKKASA-N,CC[C@]1(c2cccc(N(C)c3ncccn3)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
RGNSIHYTQJWWCR-LDZBWSAGSA-N,CC(=O)N1C[C@@]2(C[C@@]3(CO2)C2=C(N=NC2)NC2=C3C(=O)CC(C)(C)C2)[C@@H]1C,7.0,<,1
LDQBJDZPPFRAOG-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)CC3CCC3)C2)C1,7.0,<,1
USVNNHVRWRWIOD-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C(C)(C)F)C2)C1,7.0,<,1
XPCPYEFMBYSVKD-UHFFFAOYSA-N,CC(C)CC(=O)N1CC2(C1)CC1(CO2)C2=C(N=NC2)NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
SLDPJUJMVRCGBW-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C3CCC(F)C3)C2)C1,7.0,<,1
QTAHIIWQSNHTMP-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C3CC3)C2)C1,7.0,<,1
YZMKDMMSBPGXMK-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)c3ccc(F)cc3)C2)C1,7.0,<,1
MREZBUYHCACDPV-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C3(F)CC3)C2)C1,7.0,<,1
XFLQYOZIZNPYFK-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C(C)(C)C)C2)C1,7.0,<,1
JVIQSLAUHGRHGJ-UHFFFAOYSA-N,CCC1(c2cccc(C3=CN=NC3)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
MVVKPRUPEDLLPO-YBTHPKLGSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21COC2(CN(C(=O)[C@@H]3CC3(F)F)C2)C1,7.0,<,1
UHSXJOILZALHAA-UHFFFAOYSA-N,CCC1(c2cccc(-c3c(C)nn(C)c3C)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
QCQCTRMYWXGKAW-UHFFFAOYSA-N,Cc1ccc(C(=O)N2CC3(C2)CC2(CO3)C3=C(N=NC3)NC3=C2C(=O)CC(C)(C)C3)cc1C,7.0,<,1
DDEHHROFIQFDFV-UHFFFAOYSA-N,CCC1(c2cccc(S(=O)(=O)C3CC3)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
DJMFKWMJABDYCB-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)CC3CCCC3)C2)C1,7.0,<,1
XPXNGSKMAANGBP-UHFFFAOYSA-N,CCC1(c2cccc(-c3cncn3C)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
VUCIRQFWSXRIMW-UHFFFAOYSA-N,CC1CC(C(=O)N2CC3(C2)CC2(CO3)C3=C(N=NC3)NC3=C2C(=O)CC(C)(C)C3)C1,7.0,<,1
OPWLWYMDOWLKGG-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3C)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
GACBHUOJVXGWIB-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)C3(F)CCC3)C2)C1,7.0,<,1
PKJQAOSPNNIBFW-UUSAFJCLSA-N,CC[C@@]1(c2cccc(S(C)(=O)=O)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
IWGUSWBKQUYLSI-XMMPIXPASA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@@]21COC2(CN(C(=O)c3ccccc3)C2)C1,7.0,<,1
LWJZOVYAJONXCZ-UHFFFAOYSA-N,Cc1ccccc1CC(=O)N1CC2(C1)CC1(CO2)C2=C(N=NC2)NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
VUCIRQFWSXRIMW-ZUGFLLEASA-N,CC1CC(C(=O)N2CC3(C2)C[C@@]2(CO3)C3=C(N=NC3)NC3=C2C(=O)CC(C)(C)C3)C1,7.0,<,1
BQANCCJQDVDSMZ-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1N=NC=C1C21CC2(CCOCC2)C1,7.0,<,1
KAYPNWUMAOBGLN-UHFFFAOYSA-N,CCC1(c2cccc(-c3ccncc3F)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
TZIOZGZKVXUJMM-UHFFFAOYSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)C21COC2(CN(C(=O)CC3CCCCC3)C2)C1,7.0,<,1
HYENYGCYRWPCKN-UHFFFAOYSA-N,CC(=O)N1CC2(C1)CC1(CO2)C2=C(N=NC2)NC2=C1C(=O)CC(C)(C)C2,7.0,<,1
AGIRXEADFJVYSD-TUXUZCGSSA-N,CC[C@@]1(c2cccc(-c3cnn(C)c3C)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
DKVRBIUPGOOJBI-AREMUKBSSA-N,Cc1cc(C)cc(C(=O)N2CC3(C2)C[C@@]2(CO3)C3=C(N=NC3)NC3=C2C(=O)CC(C)(C)C3)c1,7.0,<,1
ZALUDWYRJLUVEN-FQEVSTJZSA-N,CC1(C)CC(=O)C2=C(C1)NC1=C(CN=N1)[C@]21COC2(CN(C(=O)C(C)(F)F)C2)C1,7.0,<,1
DDEHHROFIQFDFV-AVKWCDSFSA-N,CC[C@@]1(c2cccc(S(=O)(=O)C3CC3)c2)C2=CN=NC2NC2=C1C(=O)NC(C)(C)C2,7.0,<,1
DSEHGNGPDCTPAE-TUXUZCGSSA-N,CC[C@@]1(c2cccc(-c3cn(C)nc3C)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
VBEWEBIGJADYRH-UHFFFAOYSA-N,CCC1(c2cccc(S(C)(=O)=O)c2)C2=C(CC(C)(C)NC2=O)NC2N=NC(C)=C21,7.0,<,1
WNYKGJHEQVIFGL-OAHLLOKOSA-N,C[C@H](c1ccccc1)N1c2cc(-n3c(=O)[nH]c4ncccc43)ccc2C(=O)NC1(C)C,8.0,>,-1
DXMLBGPNBMGQFP-UHFFFAOYSA-N,Cc1cc(Nc2nc(Sc3ccc(Cl)c(Cl)c3)nc3ccccc23)[nH]n1,7.823908740944319,>,-1
XLUUSCJMKRYKDU-UHFFFAOYSA-N,NC(=O)c1cc(-c2ccncc2F)[nH]c1-c1ccccc1,7.0,<,1
LVCNOQZTTKRVAC-UHFFFAOYSA-N,Cn1c(-c2ccccc2)cc(-c2ccncn2)cc1=O,6.048662481204082,>,-1
WHMSCMGRRJBNQA-UHFFFAOYSA-N,Cn1c(NCCc2ccccc2)cc(-c2ccncn2)cc1=O,6.22767829327708,>,-1
PBYDAZUKTKCDNK-UHFFFAOYSA-N,COc1ccc(CCNc2cc(-c3ccncn3)cc(=O)n2C)cc1,6.13608262304214,>,-1
ARFSQZYGKNMQPG-UHFFFAOYSA-N,COc1ccc(-c2ocnc2C(=O)NCCCNC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1Cl,9.0,>,-1
OJSHXAYCWQBSIA-UHFFFAOYSA-N,COc1ccc(-c2ocnc2C(=O)NCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1Cl,9.0,>,-1
CCHPYOPDVBGAHC-UHFFFAOYSA-N,COc1ccc(-c2ocnc2C(=O)NCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1I,9.0,>,-1
HEUIUYZNFMLFDB-UHFFFAOYSA-N,COc1ccc(-c2ocnc2C(=O)NCCCc2ccc(NC(=O)CCc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)cc2)cc1Cl,9.0,>,-1
SKRAUPAREHDVMW-FMIVXFBMSA-N,COc1ccc(-c2ocnc2C(=O)NCCCNC(=O)/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1I,9.0,>,-1
JZOWIOVOZVPXCJ-UHFFFAOYSA-N,O=C1C(c2ccc(O)c(O)c2)=c2c(c3c(n2CCc2ccc(O)c(O)c2)=C(c2ccc(O)c(O)c2)C(=O)c2cc(O)c(O)cc2-3)-c2cc(O)c(O)cc21,6.698970004336019,<,1
JXUQHCAPTKLAIQ-UHFFFAOYSA-N,O=C1C(c2ccc(O)c(O)c2)=c2c(c3c(n2CCc2ccc(O)c(O)c2)=C(c2ccc(O)c(O)c2)C(=O)c2c-3ccc(O)c2O)-c2cc(O)c(O)cc21,6.301029995663981,<,1
CKFRXCBNKKOFGO-IGEOTXOUSA-N,C[C@H]1CC(=O)Nc2cc(C(=O)NCCC3CC3)ccc2N1C(=O)N1CC2CC2C1,8.698970004336019,>,-1
APPFBHKDVIOWCF-HHHXNRCGSA-N,CC[C@@]1(c2cccc(-c3cc(C)ncc3C)c2)C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C(F)(F)F)c21,7.0,>,-1
VPYBJHYVRIXQPO-HDJSIYSDSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2ccccc2)CC1,8.301029995663981,<,1
NVMFUMAPEQWKHK-HAQNSBGRSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2ccccc2F)CC1,8.301029995663981,<,1
MVCZXGIDNIHVFS-HAQNSBGRSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2ccccc2C(F)(F)F)CC1,7.886056647693163,<,1
LFOUNMWLSVHIGS-JOCQHMNTSA-N,COc1cccc(OC)c1C(=O)Nc1c[nH]nc1C(=O)N[C@H]1CC[C@H](OC)CC1,8.301029995663981,<,1
DWZPGUPBWKJZDM-HDJSIYSDSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.301029995663981,<,1
GDUUTLYCUXTGQM-JOCQHMNTSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2ccc(OC(F)F)cc2)CC1,8.301029995663981,<,1
MPPIFPJGAIUWJF-HDJSIYSDSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2cc3ccccc3o2)CC1,8.301029995663981,<,1
HQLLBNGXUFAPMX-MQMHXKEQSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2cc3ccccn3n2)CC1,8.301029995663981,<,1
GFFUGGBKTULFNJ-JOCQHMNTSA-N,CO[C@H]1CC[C@H](NC(=O)c2n[nH]cc2NC(=O)c2cnc3ccccn23)CC1,8.301029995663981,<,1
